cell	feat	expr_map	expr_ci_lower	expr_ci_upper
5	KIAA1462	10	5	21
5	ZC3H13	11	5	22
5	PIK3CA	0	0	7
5	FLNB	0	0	6
5	NF1	0	0	6
5	ZKSCAN2	0	0	6
5	FBN1	98	80	122
5	H6PD	32	22	50
5	PTPN14	0	0	6
5	THSD4	4	2	13
5	GTF3C1	39	27	55
5	FLNA	446	406	487
5	MKI67	4	2	12
5	KIAA1199	474	434	515
5	FLNC	33	23	48
5	VCAN	34	24	50
5	ZFC3H1	0	0	7
5	NR4A1	54	40	75
5	DIP2B	0	0	7
5	SPTAN1	61	46	82
5	NOTCH2	2	1	10
5	SLC5A3	0	0	6
5	QSER1	0	0	8
5	USP34	2	1	11
5	HIVEP2	2	1	12
5	USP24	5	2	16
5	AFAP1	9	4	21
5	ARL10	0	0	7
5	THBS1	214	190	243
5	FZD4	4	2	15
5	AKAP11	0	0	7
5	TNRC6A	25	16	40
24	ZKSCAN2	0	0	6
24	AFF4	2	1	11
24	PRRC2B	53	40	72
24	PHIP	0	0	7
24	VPS13A	0	0	6
24	DOPEY1	0	0	7
24	NR4A1	0	0	6
24	DNAJC13	8	4	18
24	BRCA2	0	0	7
24	SMARCA5	0	0	5
24	FOSB	37	26	54
24	LYST	0	0	7
24	MED14	2	1	10
24	KIAA1462	77	60	99
24	HIVEP1	0	0	6
24	ATP11A	0	0	7
24	CEP250	17	9	31
24	PRKDC	2	1	10
24	GTF3C4	2	1	10
24	USP34	7	3	19
24	EGFR	4	2	13
24	PDS5A	0	0	7
24	ARL10	5	2	15
24	VCAN	6	3	15
24	ZFC3H1	2	1	11
24	STARD9	5	2	15
24	IQGAP1	12	6	22
24	MKI67	0	0	5
24	LMTK2	2	1	12
24	FLNB	0	0	6
24	SCUBE3	27	17	43
24	NKTR	2	1	9
24	CENPF	0	0	6
24	NOTCH2	7	3	17
24	PCNX	20	12	34
24	ZC3H13	6	3	16
24	TMOD2	0	0	6
24	FYCO1	20	12	33
24	CREBBP	9	4	20
24	PRKCA	12	6	25
24	C17orf51	4	2	13
24	ABCA2	33	22	50
24	KIAA1147	0	0	8
24	ALPK2	0	0	6
24	REV3L	0	0	6
24	VPS13D	4	2	15
24	LRP1	193	165	227
24	ASCC3	9	4	20
24	PAPPA	32	21	49
24	SLC7A11	11	5	22
24	DIP2C	18	10	32
24	FBN1	335	300	373
24	KPNA4	9	4	20
24	NUP98	2	1	11
24	FAM208B	2	1	11
24	CBX5	0	0	5
24	SSH1	0	0	6
24	TNC	516	470	558
24	MALAT1	0	0	5
24	SIPA1L3	33	22	49
24	KIAA1199	57	44	74
24	KIDINS220	9	4	21
24	COL7A1	13	7	26
24	IGF2R	89	72	112
24	HERC2	4	2	14
24	PIEZO1	49	35	67
24	NUMA1	20	12	37
24	AFAP1	22	13	37
24	SLC38A1	8	4	19
24	PTPN14	0	0	6
24	FLNA	272	241	307
24	DYNC1H1	83	65	106
24	DOCK7	0	0	6
24	TPR	26	17	41
24	THSD4	18	10	31
24	SLC5A3	2	1	10
24	USP9X	4	2	14
24	CACNA1A	2	1	11
24	NF1	0	0	6
24	FBN2	515	472	557
24	TEAD1	22	14	34
24	SPTAN1	79	62	101
24	PIK3CA	2	1	11
24	RNF169	0	0	7
24	HELZ2	2	1	11
24	TLN1	91	73	116
24	C14orf132	2	1	9
24	CBL	0	0	7
24	AMOTL1	30	19	48
24	PLXNA1	11	5	22
24	AGPS	5	2	15
24	CKAP5	44	31	64
24	LUZP1	0	0	7
24	MAN1A2	5	2	15
24	USP24	0	0	7
24	MYH10	42	31	58
24	RAB3B	6	3	17
24	FRY	0	0	8
24	SON	2	1	9
24	AKAP11	2	1	12
24	ALMS1	0	0	6
24	DIEXF	0	0	6
24	UBR2	0	0	8
24	ROCK2	0	0	5
24	FLNC	251	220	286
24	NRIP1	0	0	6
24	HEATR5B	2	1	12
24	FASN	0	0	7
24	DSEL	4	2	14
24	HIVEP2	5	2	16
24	THBS1	2101	2020	2147
24	GTF3C1	6	3	15
24	GPR107	4	2	12
24	KIAA2018	0	0	6
24	UBR5	2	1	9
24	CASC5	5	2	15
24	H6PD	23	14	38
24	FZD4	2	1	11
24	COL5A1	558	510	602
24	SPTBN1	30	21	44
24	ITGA2	4	2	13
24	PRPF8	16	10	28
24	CHD8	2	1	12
24	SRRM2	6	3	15
24	QSER1	0	0	8
24	POLQ	2	1	12
24	TNRC6A	9	4	20
24	SVEP1	23	15	37
24	ANKRD52	10	5	21
24	DIP2B	10	4	22
40	PAPPA	30	19	46
40	HIVEP1	9	4	20
40	AKAP11	2	1	12
40	LUZP1	0	0	7
40	ITGA2	9	4	20
40	SRRM2	0	0	5
40	COL7A1	0	0	6
40	USP9X	2	1	10
40	C14orf132	4	2	12
40	NR4A1	16	9	28
40	PRPF8	80	63	102
40	KIDINS220	0	0	6
40	AFF4	5	2	15
40	FOSB	4	2	13
40	SPTAN1	85	68	109
40	RNF169	0	0	7
40	ALPK2	6	3	16
40	PLXNA1	0	0	6
40	PIK3CA	2	1	11
40	PRKCA	2	1	11
40	FRY	2	1	13
40	VPS13A	0	0	6
40	SON	8	4	19
40	IGF2R	0	0	5
40	ALMS1	0	0	6
40	SMARCA5	38	27	54
40	PIEZO1	17	10	30
40	CREBBP	0	0	6
40	PHIP	0	0	7
40	SLC7A11	15	9	28
40	SLC5A3	2	1	10
40	LYST	2	1	11
40	REV3L	2	1	10
40	LMTK2	0	0	8
40	MYH10	44	32	60
40	FBN2	229	201	262
40	PDS5A	9	4	21
40	C17orf51	15	8	28
40	RAB3B	9	4	20
40	SVEP1	6	3	15
40	FLNC	16	10	28
40	MKI67	2	1	9
40	AFAP1	12	6	25
40	SCUBE3	11	5	23
40	LRP1	24	15	39
40	VPS13D	0	0	7
40	POLQ	0	0	7
40	TNC	28	18	42
40	DIP2C	4	2	13
40	CBL	2	1	11
40	HIVEP2	0	0	7
40	SSH1	0	0	6
40	THSD4	0	0	6
40	TEAD1	44	32	60
40	ZC3H13	4	2	13
40	UBR2	0	0	8
40	SLC38A1	4	2	13
40	FASN	40	27	60
40	THBS1	193	170	220
40	PRKDC	2	1	10
40	VCAN	41	29	58
40	USP34	2	1	11
40	FAM208B	7	3	18
40	CASC5	0	0	7
40	NOTCH2	46	33	66
40	CHD8	2	1	12
40	IQGAP1	46	34	63
40	FBN1	28	19	43
40	PTPN14	15	9	28
40	NUP98	0	0	7
40	KIAA1462	38	27	55
40	DIEXF	0	0	6
40	CBX5	31	21	46
40	ANKRD52	8	4	18
40	ASCC3	11	5	23
40	AGPS	17	9	32
40	CEP250	0	0	7
40	TPR	0	0	6
40	ROCK2	12	6	22
40	SPTBN1	30	21	44
40	FZD4	0	0	7
40	NUMA1	13	6	26
40	GPR107	0	0	5
40	BRCA2	5	2	15
40	NRIP1	59	45	79
40	KIAA1147	0	0	8
40	CENPF	2	1	10
40	UBR5	6	3	15
40	H6PD	4	2	14
40	DSEL	7	3	17
40	AMOTL1	2	1	11
40	QSER1	0	0	8
40	PRRC2B	23	15	37
40	MALAT1	0	0	5
40	ARL10	0	0	7
40	MAN1A2	5	2	15
40	DYNC1H1	2	1	9
40	TNRC6A	6	3	17
40	NKTR	4	2	12
40	DOPEY1	13	6	26
40	DIP2B	0	0	7
40	NF1	0	0	6
40	GTF3C1	0	0	5
40	TLN1	46	34	65
40	CACNA1A	0	0	7
40	SIPA1L3	0	0	6
40	FLNB	2	1	10
40	COL5A1	72	56	94
40	ZKSCAN2	0	0	6
40	HELZ2	0	0	7
40	USP24	2	1	12
40	FYCO1	2	1	9
40	ZFC3H1	2	1	11
40	HEATR5B	2	1	12
40	PCNX	4	2	13
40	STARD9	10	4	22
40	KIAA2018	11	6	24
40	MED14	4	2	13
40	EGFR	0	0	6
40	KPNA4	6	3	17
40	DOCK7	0	0	6
40	ABCA2	11	6	24
40	GTF3C4	4	2	14
40	KIAA1199	45	33	61
40	HERC2	0	0	7
40	ATP11A	2	1	11
40	CKAP5	30	20	47
40	DNAJC13	0	0	6
40	FLNA	18	11	30
40	TMOD2	0	0	6
16	TLN1	69	53	91
16	AFAP1	37	25	55
16	CBX5	2	1	9
16	SPTBN1	18	11	29
16	C17orf51	0	0	6
16	ITGA2	0	0	6
16	GTF3C4	0	0	6
16	FAM208B	0	0	7
16	MAN1A2	0	0	7
16	UBR2	0	0	8
16	POLQ	0	0	7
16	FOSB	6	3	16
16	AKAP11	2	1	12
16	ATP11A	10	4	22
16	H6PD	11	5	23
16	ASCC3	0	0	6
16	DIEXF	2	1	10
16	TNRC6A	6	3	17
16	CENPF	0	0	6
16	CASC5	0	0	7
16	PRPF8	6	3	15
16	SVEP1	8	4	18
16	BRCA2	0	0	7
16	PIK3CA	0	0	7
16	FLNB	0	0	6
16	FLNA	284	252	320
16	FRY	0	0	8
16	DIP2C	4	2	13
16	CHD8	2	1	12
16	PRKDC	4	2	13
16	SLC5A3	0	0	6
16	MALAT1	4	2	12
16	VPS13D	4	2	15
16	IGF2R	12	6	23
16	FBN2	66	52	85
16	PRKCA	7	3	18
16	SPTAN1	41	29	59
16	SCUBE3	0	0	6
16	CEP250	0	0	7
16	NKTR	0	0	5
16	SLC7A11	4	2	13
16	CREBBP	0	0	6
16	UBR5	0	0	5
16	SIPA1L3	8	4	19
16	RAB3B	4	2	13
16	FZD4	2	1	11
16	PHIP	0	0	7
16	NOTCH2	0	0	6
16	NR4A1	2	1	10
16	PRRC2B	8	4	18
16	STARD9	0	0	7
16	RNF169	0	0	7
16	COL7A1	11	5	23
16	PCNX	2	1	10
16	LMTK2	0	0	8
16	KPNA4	0	0	6
16	USP24	0	0	7
16	FBN1	111	91	135
16	AFF4	0	0	7
16	LRP1	63	47	84
16	VPS13A	0	0	6
16	AMOTL1	7	3	19
16	GPR107	0	0	5
16	MED14	0	0	6
16	USP9X	0	0	6
16	VCAN	0	0	5
16	THSD4	0	0	6
16	ZFC3H1	0	0	7
16	CBL	4	2	15
16	TNC	351	314	391
16	PTPN14	15	9	28
16	COL5A1	378	338	419
16	NF1	0	0	6
16	ARL10	0	0	7
16	FASN	0	0	7
16	THBS1	158	138	183
16	CACNA1A	0	0	7
16	TEAD1	2	1	8
16	HEATR5B	0	0	7
16	DSEL	11	5	23
16	DOCK7	2	1	10
16	ZKSCAN2	0	0	6
16	DNAJC13	2	1	9
16	PDS5A	4	2	14
16	QSER1	0	0	8
16	KIAA2018	0	0	6
16	PLXNA1	6	3	16
16	PAPPA	4	2	13
16	HIVEP2	0	0	7
16	TMOD2	0	0	6
16	KIAA1199	11	6	21
16	ALMS1	2	1	10
16	REV3L	2	1	10
16	NUP98	0	0	7
16	NUMA1	10	4	23
16	MKI67	0	0	5
16	DOPEY1	0	0	7
16	KIDINS220	2	1	10
16	HERC2	2	1	11
16	ALPK2	0	0	6
16	DYNC1H1	17	10	30
16	SON	6	3	16
16	GTF3C1	10	5	21
16	MYH10	2	1	8
16	SLC38A1	2	1	9
16	NRIP1	0	0	6
16	HELZ2	2	1	11
16	LUZP1	0	0	7
16	PIEZO1	33	22	49
16	ZC3H13	4	2	13
16	USP34	5	2	15
16	ANKRD52	6	3	15
16	C14orf132	0	0	6
16	ROCK2	2	1	8
16	SMARCA5	0	0	5
16	EGFR	0	0	6
16	KIAA1462	12	7	24
16	FLNC	48	35	65
16	KIAA1147	0	0	8
16	SRRM2	12	7	24
16	FYCO1	4	2	13
16	IQGAP1	4	2	11
16	LYST	0	0	7
16	AGPS	2	1	11
16	ABCA2	7	3	17
16	TPR	2	1	9
16	CKAP5	0	0	6
16	HIVEP1	6	3	17
16	DIP2B	0	0	7
16	SSH1	2	1	10
19	TMOD2	0	0	6
19	ZKSCAN2	0	0	6
19	BRCA2	0	0	7
19	FAM208B	0	0	7
19	CHD8	2	1	12
19	PLXNA1	0	0	6
19	FASN	2	1	11
19	KPNA4	4	2	13
19	KIAA1462	23	15	37
19	FZD4	0	0	7
19	SPTAN1	61	46	82
19	HEATR5B	2	1	12
19	MKI67	0	0	5
19	MYH10	12	6	22
19	SON	44	32	62
19	ALPK2	9	4	19
19	IQGAP1	14	8	25
19	VCAN	0	0	5
19	ATP11A	0	0	7
19	C17orf51	2	1	9
19	SSH1	8	4	19
19	GTF3C4	0	0	6
19	CEP250	0	0	7
19	LRP1	128	105	156
19	TPR	0	0	6
19	HERC2	0	0	7
19	MAN1A2	5	2	15
19	DYNC1H1	41	29	59
19	USP24	0	0	7
19	FLNB	4	2	14
19	FBN2	265	235	300
19	THSD4	11	5	23
19	MALAT1	0	0	5
19	SLC5A3	0	0	6
19	TEAD1	18	11	29
19	KIDINS220	4	2	14
19	SLC38A1	4	2	13
19	SCUBE3	4	2	13
19	ZC3H13	2	1	10
19	USP9X	0	0	6
19	ZFC3H1	12	6	25
19	PRRC2B	19	11	32
19	PAPPA	74	57	97
19	SIPA1L3	4	2	13
19	THBS1	287	258	319
19	ALMS1	4	2	14
19	SLC7A11	20	12	34
19	TLN1	96	76	121
19	FOSB	0	0	6
19	H6PD	2	1	10
19	LMTK2	0	0	8
19	ABCA2	0	0	6
19	ROCK2	2	1	8
19	CREBBP	18	11	33
19	KIAA1199	157	135	184
19	DOPEY1	2	1	12
19	AFAP1	66	49	90
19	PCNX	2	1	10
19	ITGA2	0	0	6
19	PTPN14	18	10	31
19	LYST	0	0	7
19	PIEZO1	13	7	25
19	SRRM2	30	20	45
19	NOTCH2	0	0	6
19	FYCO1	2	1	9
19	DIP2C	0	0	6
19	UBR2	0	0	8
19	EGFR	11	5	22
19	RAB3B	4	2	13
19	GTF3C1	4	2	12
19	KIAA1147	0	0	8
19	NRIP1	0	0	6
19	TNRC6A	11	5	23
19	TNC	155	131	184
19	CENPF	0	0	6
19	NUMA1	13	6	26
19	HIVEP1	16	9	29
19	CACNA1A	0	0	7
19	ANKRD52	0	0	6
19	ARL10	0	0	7
19	PRKCA	22	13	37
19	NR4A1	6	3	16
19	AKAP11	0	0	7
19	DOCK7	6	3	17
19	PHIP	0	0	7
19	CKAP5	11	5	23
19	COL5A1	640	587	684
19	PRPF8	25	16	39
19	SPTBN1	42	31	58
19	UBR5	10	5	20
19	MED14	0	0	6
19	ASCC3	2	1	10
19	AGPS	0	0	7
19	CBL	0	0	7
19	FBN1	325	291	363
19	COL7A1	6	3	17
19	KIAA2018	0	0	6
19	PRKDC	0	0	6
19	AFF4	2	1	11
19	VPS13A	0	0	6
19	C14orf132	2	1	9
19	FLNA	327	293	365
19	STARD9	5	2	15
19	FRY	8	3	21
19	REV3L	0	0	6
19	SVEP1	4	2	12
19	NUP98	2	1	11
19	PIK3CA	0	0	7
19	NF1	4	2	14
19	GPR107	2	1	9
19	QSER1	0	0	8
19	CASC5	0	0	7
19	DNAJC13	0	0	6
19	CBX5	0	0	5
19	IGF2R	33	23	48
19	VPS13D	0	0	7
19	NKTR	6	3	15
19	USP34	2	1	11
19	FLNC	90	72	112
19	LUZP1	15	8	30
19	AMOTL1	15	8	29
19	DIEXF	2	1	10
19	HELZ2	4	2	15
19	DSEL	0	0	6
19	PDS5A	12	6	24
19	DIP2B	2	1	11
19	RNF169	2	1	12
19	SMARCA5	0	0	5
19	HIVEP2	5	2	16
19	POLQ	0	0	7
36	IGF2R	64	50	84
36	HERC2	0	0	7
36	SON	4	2	13
36	AFAP1	24	15	40
36	CENPF	0	0	6
36	DOCK7	11	5	23
36	MALAT1	71	55	92
36	DYNC1H1	19	12	32
36	GTF3C4	0	0	6
36	AFF4	15	8	29
36	GPR107	16	10	29
36	USP24	0	0	7
36	NKTR	2	1	9
36	CBX5	0	0	5
36	KIAA1462	116	95	142
36	ALMS1	0	0	6
36	SSH1	0	0	6
36	SPTAN1	26	17	41
36	CASC5	0	0	7
36	THSD4	0	0	6
36	FAM208B	2	1	11
36	PIEZO1	42	30	60
36	DIEXF	0	0	6
36	HEATR5B	18	10	33
36	PTPN14	4	2	13
36	NUMA1	20	12	37
36	DIP2C	6	3	17
36	ZC3H13	0	0	6
36	C17orf51	4	2	13
36	THBS1	821	772	864
36	PIK3CA	4	2	14
36	PCNX	4	2	13
36	TNRC6A	32	21	49
36	DNAJC13	15	8	27
36	MKI67	0	0	5
36	FOSB	0	0	6
36	KIAA1147	2	1	14
36	ASCC3	14	7	26
36	ITGA2	39	27	57
36	VCAN	6	3	15
36	DSEL	2	1	10
36	LUZP1	5	2	15
36	CKAP5	30	20	47
36	KIAA2018	0	0	6
36	USP34	0	0	7
36	KPNA4	9	4	20
36	IQGAP1	52	40	70
36	MYH10	32	22	46
36	FRY	11	5	25
36	PRRC2B	47	34	65
36	VPS13D	2	1	11
36	FASN	0	0	7
36	NOTCH2	2	1	10
36	DIP2B	0	0	7
36	MAN1A2	10	4	22
36	ZKSCAN2	0	0	6
36	ARL10	0	0	7
36	SIPA1L3	0	0	6
36	COL5A1	532	484	575
36	CBL	2	1	11
36	BRCA2	2	1	12
36	ALPK2	0	0	6
36	TMOD2	0	0	6
36	VPS13A	6	3	17
36	LYST	2	1	11
36	FBN1	115	95	140
36	AGPS	0	0	7
36	SLC38A1	24	15	38
36	USP9X	0	0	6
36	H6PD	23	14	38
36	PDS5A	0	0	7
36	FLNC	67	52	87
36	UBR2	8	3	21
36	HELZ2	0	0	7
36	TEAD1	24	16	37
36	PAPPA	106	85	133
36	CHD8	5	2	16
36	NF1	4	2	14
36	FBN2	366	330	404
36	STARD9	5	2	15
36	C14orf132	2	1	9
36	PRPF8	4	2	12
36	TPR	8	4	19
36	MED14	0	0	6
36	KIAA1199	437	398	477
36	RNF169	0	0	7
36	QSER1	0	0	8
36	AMOTL1	7	3	19
36	CEP250	12	6	25
36	SRRM2	36	25	53
36	SMARCA5	8	4	18
36	CACNA1A	17	9	31
36	NR4A1	0	0	6
36	NUP98	12	6	25
36	POLQ	0	0	7
36	FLNB	2	1	10
36	REV3L	0	0	6
36	FLNA	221	193	253
36	LMTK2	0	0	8
36	HIVEP2	10	4	23
36	NRIP1	0	0	6
36	ROCK2	0	0	5
36	KIDINS220	0	0	6
36	TNC	47	34	65
36	ZFC3H1	14	7	28
36	COL7A1	0	0	6
36	SLC7A11	18	10	31
36	ATP11A	25	15	41
36	PRKCA	2	1	11
36	LRP1	250	217	286
36	GTF3C1	21	13	35
36	SPTBN1	62	48	81
36	HIVEP1	0	0	6
36	RAB3B	2	1	10
36	PHIP	5	2	16
36	PRKDC	2	1	10
36	DOPEY1	0	0	7
36	ABCA2	9	4	20
36	AKAP11	0	0	7
36	FZD4	0	0	7
36	TLN1	73	57	96
36	ANKRD52	0	0	6
36	CREBBP	4	2	14
36	SVEP1	54	40	73
36	SCUBE3	43	31	62
36	PLXNA1	15	8	28
36	EGFR	2	1	10
36	UBR5	10	5	20
36	SLC5A3	0	0	6
36	FYCO1	2	1	9
27	DIEXF	2	1	10
27	KIAA1462	34	23	50
27	SPTAN1	74	58	96
27	CENPF	6	3	16
27	LYST	0	0	7
27	MYH10	48	36	64
27	C17orf51	0	0	6
27	REV3L	0	0	6
27	SRRM2	75	59	97
27	ZKSCAN2	0	0	6
27	ALMS1	2	1	10
27	NUP98	0	0	7
27	PRPF8	14	8	26
27	CASC5	2	1	11
27	SLC7A11	13	7	25
27	TLN1	53	39	73
27	HELZ2	0	0	7
27	CHD8	0	0	8
27	TPR	0	0	6
27	FBN1	247	217	281
27	NR4A1	2	1	10
27	QSER1	0	0	8
27	AKAP11	0	0	7
27	TEAD1	14	8	24
27	THSD4	25	16	40
27	GTF3C4	0	0	6
27	FYCO1	11	5	22
27	SON	29	19	44
27	TNC	280	247	317
27	PRKDC	2	1	10
27	VCAN	2	1	9
27	USP24	2	1	12
27	AGPS	0	0	7
27	NOTCH2	4	2	14
27	PRRC2B	73	57	94
27	DIP2C	9	4	20
27	CBL	0	0	7
27	FAM208B	0	0	7
27	PTPN14	9	4	19
27	VPS13D	0	0	7
27	SLC38A1	4	2	13
27	ITGA2	2	1	10
27	THBS1	191	168	218
27	ARL10	0	0	7
27	KPNA4	11	5	23
27	SMARCA5	0	0	5
27	SVEP1	17	10	29
27	DNAJC13	0	0	6
27	PDS5A	0	0	7
27	COL7A1	0	0	6
27	CACNA1A	7	3	18
27	ATP11A	2	1	11
27	HIVEP2	0	0	7
27	USP34	2	1	11
27	FLNB	2	1	10
27	PLXNA1	15	8	28
27	NF1	7	3	18
27	ZC3H13	6	3	16
27	IQGAP1	28	19	42
27	SLC5A3	0	0	6
27	UBR5	0	0	5
27	BRCA2	0	0	7
27	HEATR5B	2	1	12
27	PAPPA	13	7	26
27	ZFC3H1	4	2	14
27	CBX5	0	0	5
27	COL5A1	437	395	479
27	FOSB	0	0	6
27	KIDINS220	0	0	6
27	GTF3C1	21	13	35
27	MALAT1	8	4	18
27	DIP2B	0	0	7
27	MED14	2	1	10
27	FASN	10	4	22
27	FZD4	0	0	7
27	ANKRD52	6	3	15
27	ASCC3	4	2	14
27	PHIP	0	0	7
27	MAN1A2	0	0	7
27	LRP1	277	242	315
27	USP9X	2	1	10
27	FRY	11	5	25
27	KIAA1199	1079	1017	1124
27	KIAA1147	0	0	8
27	CEP250	0	0	7
27	GPR107	10	5	21
27	NUMA1	18	10	33
27	PIEZO1	78	61	100
27	DYNC1H1	63	48	84
27	LUZP1	5	2	15
27	NRIP1	8	4	19
27	PRKCA	27	17	43
27	NKTR	0	0	5
27	RAB3B	0	0	6
27	UBR2	0	0	8
27	KIAA2018	0	0	6
27	FBN2	140	119	167
27	STARD9	0	0	7
27	PIK3CA	0	0	7
27	ABCA2	11	6	24
27	HIVEP1	0	0	6
27	CKAP5	30	20	47
27	LMTK2	0	0	8
27	DSEL	0	0	6
27	C14orf132	2	1	9
27	TNRC6A	4	2	13
27	HERC2	0	0	7
27	POLQ	0	0	7
27	SSH1	2	1	10
27	PCNX	2	1	10
27	SPTBN1	62	48	81
27	AFF4	10	4	22
27	SIPA1L3	13	7	25
27	MKI67	0	0	5
27	H6PD	18	11	32
27	FLNA	282	250	318
27	CREBBP	2	1	10
27	RNF169	2	1	12
27	ROCK2	0	0	5
27	AMOTL1	20	11	36
27	ALPK2	15	9	28
27	EGFR	15	8	28
27	IGF2R	58	44	77
27	FLNC	106	87	131
27	VPS13A	4	2	13
27	DOCK7	16	9	29
27	SCUBE3	43	31	62
27	TMOD2	0	0	6
27	AFAP1	32	21	49
27	DOPEY1	10	4	23
3	FLNC	2	1	9
3	FAM208B	2	1	11
3	DIP2B	0	0	7
3	MKI67	2	1	9
3	FRY	5	2	17
3	FBN1	8	4	17
3	DYNC1H1	8	4	19
3	VPS13D	2	1	11
3	PDS5A	4	2	14
3	USP9X	2	1	10
3	SRRM2	0	0	5
3	TLN1	2	1	9
3	SON	2	1	9
3	FBN2	6	3	14
3	C14orf132	2	1	9
3	NRIP1	6	3	16
3	ATP11A	2	1	11
3	KIDINS220	7	3	18
3	MALAT1	4	2	12
3	IGF2R	12	6	23
3	NUP98	2	1	11
3	AKAP11	0	0	7
3	TMOD2	0	0	6
3	PRPF8	10	5	20
3	FLNB	0	0	6
3	SCUBE3	2	1	10
3	H6PD	0	0	6
3	ARL10	0	0	7
3	PRRC2B	58	44	77
3	COL7A1	0	0	6
3	DIEXF	0	0	6
3	PRKDC	0	0	6
3	FZD4	0	0	7
3	PLXNA1	0	0	6
3	AMOTL1	17	10	32
3	CHD8	0	0	8
3	PTPN14	4	2	13
3	SLC5A3	0	0	6
3	NKTR	0	0	5
3	QSER1	0	0	8
3	LUZP1	0	0	7
3	KIAA1147	0	0	8
3	ANKRD52	2	1	9
3	SLC7A11	11	5	22
3	ASCC3	7	3	17
3	EGFR	2	1	10
3	KIAA1199	27	19	40
3	MYH10	2	1	8
3	AFF4	10	4	22
3	USP34	0	0	7
3	RNF169	0	0	7
3	STARD9	0	0	7
3	GTF3C1	0	0	5
3	DNAJC13	0	0	6
3	SLC38A1	0	0	6
3	KIAA1462	40	29	57
3	ALMS1	0	0	6
3	IQGAP1	36	26	51
3	DOCK7	0	0	6
3	ABCA2	7	3	17
3	ALPK2	2	1	10
3	TPR	0	0	6
3	AGPS	0	0	7
3	KPNA4	0	0	6
3	POLQ	0	0	7
3	VPS13A	2	1	10
3	SIPA1L3	6	3	16
3	HEATR5B	0	0	7
3	MED14	2	1	10
3	TNRC6A	2	1	10
3	UBR2	0	0	8
3	HIVEP2	5	2	16
3	VCAN	21	13	35
3	COL5A1	30	20	46
3	ITGA2	2	1	10
3	PRKCA	0	0	7
3	BRCA2	0	0	7
3	RAB3B	2	1	10
3	ZKSCAN2	0	0	6
3	USP24	0	0	7
3	REV3L	0	0	6
3	HELZ2	2	1	11
3	SSH1	0	0	6
3	AFAP1	0	0	7
3	PIK3CA	0	0	7
3	DSEL	0	0	6
3	CENPF	0	0	6
3	GTF3C4	4	2	14
3	CREBBP	0	0	6
3	TNC	28	18	42
3	LYST	0	0	7
3	NR4A1	18	10	31
3	MAN1A2	2	1	11
3	NUMA1	2	1	12
3	SMARCA5	0	0	5
3	FYCO1	4	2	13
3	THBS1	243	217	273
3	ZC3H13	0	0	6
3	DOPEY1	2	1	12
3	FASN	2	1	11
3	LRP1	4	2	13
3	PHIP	0	0	7
3	CEP250	0	0	7
3	PCNX	0	0	6
3	DIP2C	6	3	17
3	SPTBN1	30	21	44
3	CKAP5	4	2	14
3	NF1	0	0	6
3	HIVEP1	2	1	10
3	C17orf51	4	2	13
3	CACNA1A	0	0	7
3	FLNA	4	2	11
3	HERC2	0	0	7
3	PAPPA	6	3	17
3	LMTK2	0	0	8
3	ROCK2	14	8	25
3	FOSB	6	3	16
3	GPR107	16	10	29
3	SPTAN1	17	10	30
3	CASC5	5	2	15
3	PIEZO1	11	5	22
3	SVEP1	10	5	21
3	THSD4	0	0	6
3	UBR5	0	0	5
3	KIAA2018	4	2	14
3	NOTCH2	2	1	10
3	TEAD1	14	8	24
3	ZFC3H1	2	1	11
3	CBL	0	0	7
3	CBX5	2	1	9
11	KPNA4	2	1	10
11	ARL10	0	0	7
11	USP34	2	1	11
11	ZKSCAN2	0	0	6
11	ZC3H13	2	1	10
11	FRY	13	6	28
11	SMARCA5	42	30	59
11	TLN1	33	22	49
11	MED14	2	1	10
11	NRIP1	2	1	9
11	THBS1	236	210	266
11	RNF169	2	1	12
11	SON	0	0	6
11	RAB3B	4	2	13
11	PAPPA	13	7	26
11	MALAT1	8	4	18
11	FBN2	221	193	253
11	PRRC2B	64	49	84
11	DIP2C	11	5	23
11	FLNB	0	0	6
11	IQGAP1	271	240	306
11	SVEP1	56	42	75
11	SLC7A11	41	29	59
11	CENPF	9	4	19
11	SLC5A3	0	0	6
11	VCAN	45	33	63
11	LYST	50	35	71
11	ROCK2	0	0	5
11	EGFR	4	2	13
11	LRP1	117	95	144
11	FAM208B	0	0	7
11	MKI67	19	11	31
11	FZD4	12	6	25
11	KIAA2018	0	0	6
11	POLQ	0	0	7
11	NR4A1	6	3	16
11	FYCO1	4	2	13
11	SLC38A1	6	3	16
11	QSER1	0	0	8
11	SPTAN1	63	48	84
11	FOSB	4	2	13
11	FLNC	85	68	108
11	CHD8	2	1	12
11	C17orf51	2	1	9
11	HIVEP1	30	20	46
11	VPS13A	6	3	17
11	VPS13D	34	23	52
11	SIPA1L3	2	1	9
11	HELZ2	0	0	7
11	CBX5	2	1	9
11	ABCA2	4	2	14
11	GPR107	2	1	9
11	CBL	7	3	18
11	GTF3C4	28	18	44
11	HEATR5B	0	0	7
11	CREBBP	16	9	30
11	ITGA2	0	0	6
11	TEAD1	40	29	55
11	USP24	0	0	7
11	UBR5	0	0	5
11	KIDINS220	2	1	10
11	MAN1A2	7	3	19
11	HERC2	0	0	7
11	TPR	28	19	44
11	DOPEY1	7	3	19
11	SPTBN1	106	88	130
11	DYNC1H1	0	0	6
11	FASN	0	0	7
