cell	feat	expr_map	expr_ci_lower	expr_ci_upper
45	LYST	0	0	7
45	SVEP1	60	46	80
45	RAB3B	154	129	185
45	KIAA1199	480	440	521
45	SIPA1L3	15	8	27
45	MALAT1	10	5	21
45	USP34	0	0	7
45	CASC5	0	0	7
45	LRP1	207	178	241
45	NKTR	2	1	9
45	LMTK2	38	25	59
45	NRIP1	30	20	46
45	FOSB	2	1	9
45	KIAA1147	11	5	26
45	ARL10	5	2	15
45	FYCO1	15	8	28
45	SPTAN1	167	141	198
45	CHD8	21	12	38
45	IQGAP1	87	70	108
45	UBR2	33	21	53
45	DIP2B	10	4	22
45	GTF3C1	21	13	35
45	FBN1	121	101	146
45	NUMA1	152	124	186
45	SSH1	13	7	25
45	ALPK2	11	5	22
45	SCUBE3	13	7	26
45	DNAJC13	0	0	6
45	UBR5	10	5	20
45	IGF2R	131	109	157
45	KIAA2018	16	9	30
45	TLN1	169	143	201
3	C14orf132	10	5	21
3	AFAP1	44	31	64
3	VCAN	4	2	12
3	THBS1	520	481	559
3	POLQ	0	0	7
3	MED14	13	7	26
3	GTF3C1	4	2	12
3	NUMA1	41	28	62
3	SVEP1	6	3	15
3	THSD4	64	48	85
3	CENPF	2	1	10
3	CBX5	4	2	12
3	ALMS1	0	0	6
3	STARD9	0	0	7
3	H6PD	68	51	91
3	SLC38A1	0	0	6
3	HEATR5B	5	2	16
3	NUP98	7	3	18
3	MAN1A2	33	21	51
3	SLC7A11	15	9	28
3	HERC2	0	0	7
3	DIP2B	0	0	7
3	FRY	13	6	28
3	BRCA2	5	2	15
3	FLNC	226	197	259
3	ZFC3H1	9	4	21
3	GTF3C4	0	0	6
3	FBN2	171	147	199
3	DYNC1H1	21	13	35
3	DNAJC13	4	2	12
3	USP34	0	0	7
3	FBN1	121	101	146
3	KIAA1147	2	1	14
3	DIP2C	4	2	13
3	UBR5	4	2	12
3	VPS13D	9	4	21
3	ZC3H13	2	1	10
3	TMOD2	0	0	6
3	RNF169	0	0	7
3	KIDINS220	0	0	6
3	KIAA1462	96	78	120
3	KPNA4	4	2	13
3	QSER1	0	0	8
3	PRKCA	56	41	79
3	TLN1	33	22	49
3	SCUBE3	68	52	90
3	TPR	4	2	13
3	NR4A1	6	3	16
3	KIAA1199	1316	1246	1362
3	FAM208B	4	2	14
3	ANKRD52	2	1	9
3	SLC5A3	7	3	18
3	SIPA1L3	0	0	6
3	AGPS	0	0	7
3	NOTCH2	2	1	10
3	MKI67	0	0	5
3	NKTR	0	0	5
3	TNRC6A	0	0	6
3	SON	58	43	78
3	ARL10	2	1	11
3	USP24	10	4	23
3	PTPN14	36	25	53
3	ROCK2	6	3	14
3	FOSB	0	0	6
3	DOCK7	9	4	20
3	SMARCA5	0	0	5
3	GPR107	12	7	23
3	LUZP1	10	4	23
3	SSH1	8	4	19
3	MALAT1	4	2	12
3	PCNX	2	1	10
3	REV3L	0	0	6
3	ASCC3	32	22	50
3	CKAP5	14	7	26
3	PIK3CA	0	0	7
3	PLXNA1	6	3	16
3	CASC5	0	0	7
3	AMOTL1	7	3	19
3	CACNA1A	7	3	18
3	HIVEP2	5	2	16
3	PDS5A	14	7	28
3	LYST	0	0	7
3	LMTK2	0	0	8
3	ATP11A	15	8	28
3	DOPEY1	5	2	16
3	UBR2	0	0	8
3	EGFR	15	8	28
3	MYH10	62	48	80
3	SRRM2	164	139	194
3	IGF2R	6	3	15
3	TEAD1	151	128	178
3	USP9X	12	6	24
3	NF1	4	2	14
3	HIVEP1	0	0	6
3	SPTAN1	66	50	86
3	TNC	66	51	87
3	CHD8	13	6	28
3	PHIP	0	0	7
3	AFF4	17	9	32
3	COL5A1	387	347	428
3	HELZ2	4	2	15
3	RAB3B	64	48	86
3	FZD4	0	0	7
3	CEP250	0	0	7
3	FASN	2	1	11
3	DSEL	2	1	10
3	FYCO1	2	1	9
3	CREBBP	11	5	23
3	KIAA2018	2	1	10
3	ABCA2	38	26	56
3	C17orf51	0	0	6
3	VPS13A	2	1	10
3	COL7A1	20	12	35
3	CBL	12	6	25
3	PRPF8	44	32	61
3	FLNA	260	229	294
3	DIEXF	0	0	6
3	FLNB	28	18	44
3	AKAP11	18	10	33
3	ITGA2	93	73	118
3	ZKSCAN2	0	0	6
3	PRKDC	4	2	13
3	LRP1	164	138	195
3	SPTBN1	30	21	44
3	ALPK2	27	17	42
3	PRRC2B	36	25	52
3	NRIP1	22	13	35
3	PAPPA	55	41	76
3	IQGAP1	103	85	126
3	PIEZO1	2	1	9
22	SIPA1L3	2	1	9
22	NRIP1	11	5	22
22	COL5A1	173	147	205
22	ALMS1	4	2	14
22	POLQ	0	0	7
22	SRRM2	129	107	157
22	AMOTL1	10	4	22
22	NKTR	4	2	12
22	USP34	2	1	11
22	HIVEP1	0	0	6
22	REV3L	0	0	6
22	ZC3H13	6	3	16
22	MKI67	0	0	5
22	DYNC1H1	32	22	48
22	FLNB	11	6	24
22	KPNA4	2	1	10
22	EGFR	15	8	28
22	THBS1	532	493	572
22	PRKCA	7	3	18
22	FLNA	182	157	212
22	VPS13A	2	1	10
22	DIEXF	0	0	6
22	FRY	22	12	39
22	KIAA1462	2	1	9
22	FBN1	107	88	131
22	HIVEP2	0	0	7
22	DOCK7	39	27	57
22	PCNX	9	4	19
22	HELZ2	7	3	18
22	ALPK2	43	30	61
22	TLN1	55	41	75
22	ARL10	5	2	15
22	BRCA2	2	1	12
22	DIP2B	7	3	19
22	NR4A1	2	1	10
22	AGPS	2	1	11
22	RNF169	8	3	20
22	NF1	9	4	21
22	CBX5	0	0	5
22	SLC38A1	15	8	27
22	ASCC3	11	5	23
22	COL7A1	2	1	10
22	SCUBE3	0	0	6
22	CASC5	7	3	19
22	FYCO1	33	23	50
22	DNAJC13	0	0	6
22	DSEL	0	0	6
22	TNC	125	103	152
22	RAB3B	11	5	23
22	FASN	0	0	7
22	SVEP1	86	68	109
22	IGF2R	75	59	95
22	KIAA2018	0	0	6
22	IQGAP1	66	52	86
22	MED14	2	1	10
22	TNRC6A	4	2	13
22	ZFC3H1	34	23	52
22	CHD8	10	4	24
22	C14orf132	2	1	9
22	PRKDC	6	3	17
22	PLXNA1	6	3	16
22	ANKRD52	2	1	9
22	CEP250	32	21	49
22	SSH1	13	7	25
22	PDS5A	7	3	18
22	GPR107	6	3	15
22	PHIP	13	6	26
22	ATP11A	17	9	32
22	LYST	2	1	11
22	ZKSCAN2	9	4	21
22	CENPF	13	7	25
22	KIAA1147	2	1	14
22	DOPEY1	0	0	7
22	HEATR5B	10	4	23
22	MALAT1	4	2	12
22	USP24	5	2	16
22	TMOD2	0	0	6
22	AFF4	2	1	11
22	USP9X	0	0	6
22	ABCA2	9	4	20
22	MYH10	16	9	27
22	UBR5	0	0	5
22	H6PD	28	18	44
22	AFAP1	9	4	21
22	SLC5A3	4	2	14
22	GTF3C4	7	3	17
22	FOSB	0	0	6
22	SPTAN1	24	15	38
22	DIP2C	18	10	32
22	THSD4	34	23	51
22	PRRC2B	43	31	60
22	LUZP1	7	3	19
22	LRP1	252	219	289
22	ROCK2	4	2	11
22	AKAP11	7	3	19
22	SMARCA5	0	0	5
22	CBL	9	4	22
22	CREBBP	14	7	27
22	HERC2	9	4	21
22	KIDINS220	2	1	10
22	SON	55	41	75
22	FAM208B	4	2	14
22	FLNC	104	85	128
22	NUP98	17	9	32
22	CACNA1A	22	13	38
22	MAN1A2	15	8	29
22	CKAP5	9	4	20
22	KIAA1199	997	937	1042
22	NOTCH2	9	4	20
22	UBR2	0	0	8
22	PIEZO1	4	2	13
22	SLC7A11	15	9	28
22	STARD9	2	1	11
22	ITGA2	11	5	23
22	FBN2	306	273	342
22	FZD4	2	1	11
22	GTF3C1	13	7	24
22	PTPN14	40	28	58
22	TPR	4	2	13
22	TEAD1	16	9	27
22	PIK3CA	4	2	14
22	NUMA1	62	45	87
22	PRPF8	65	50	85
22	VCAN	2	1	9
22	QSER1	8	3	21
22	LMTK2	5	2	17
22	PAPPA	102	81	128
22	SPTBN1	12	6	22
22	VPS13D	9	4	21
22	C17orf51	4	2	13
31	ITGA2	2	1	10
31	VPS13D	17	9	31
31	FLNB	30	20	47
31	FOSB	0	0	6
31	PLXNA1	24	15	39
31	LMTK2	11	4	25
31	ATP11A	12	6	25
31	FLNA	309	276	346
31	CENPF	0	0	6
31	C17orf51	22	14	36
31	HIVEP1	0	0	6
31	THBS1	1229	1168	1274
31	MED14	6	3	17
31	DSEL	4	2	14
31	IGF2R	131	109	157
31	TLN1	46	34	65
31	HERC2	0	0	7
31	QSER1	5	2	17
31	RNF169	0	0	7
31	LRP1	428	385	470
31	ZFC3H1	4	2	14
31	VCAN	0	0	5
31	PRKDC	4	2	13
31	SIPA1L3	26	17	41
31	LYST	20	11	35
31	MAN1A2	10	4	22
31	USP9X	9	4	21
31	DNAJC13	4	2	12
31	SON	140	116	169
31	RAB3B	46	33	65
31	FYCO1	26	17	42
31	CBX5	0	0	5
31	EGFR	81	63	104
31	AFF4	56	40	78
31	DOCK7	11	5	23
31	MKI67	0	0	5
31	NUP98	30	19	47
31	C14orf132	13	7	24
31	KIAA1147	5	2	18
31	FAM208B	4	2	14
31	UBR2	13	6	28
31	NKTR	8	4	18
31	NRIP1	11	5	22
31	DIEXF	0	0	6
31	TEAD1	24	16	37
31	MYH10	30	20	44
31	UBR5	4	2	12
31	HIVEP2	18	10	34
31	USP24	7	3	19
31	DOPEY1	5	2	16
31	GTF3C4	4	2	14
31	REV3L	0	0	6
31	ANKRD52	4	2	12
31	THSD4	103	82	129
31	TPR	6	3	16
31	NR4A1	0	0	6
31	AMOTL1	28	17	45
31	DIP2B	25	15	42
31	ROCK2	10	5	20
31	IQGAP1	75	59	95
31	FASN	10	4	22
31	TNC	734	678	778
31	KPNA4	6	3	17
31	GPR107	6	3	15
31	CKAP5	30	20	47
31	H6PD	58	43	80
31	FRY	11	5	25
31	LUZP1	5	2	15
31	CREBBP	14	7	27
31	PTPN14	43	30	61
31	PRRC2B	116	95	142
31	ALMS1	9	4	20
31	HEATR5B	7	3	19
31	SPTBN1	24	16	37
31	CASC5	7	3	19
31	NF1	7	3	18
31	HELZ2	2	1	11
31	PAPPA	174	146	206
31	SLC5A3	229	196	266
31	FLNC	96	78	119
31	PHIP	5	2	16
31	FBN1	366	330	405
31	SVEP1	25	17	40
31	NUMA1	125	100	157
31	PIEZO1	4	2	13
31	POLQ	5	2	16
31	TMOD2	4	2	14
31	NOTCH2	79	61	104
31	COL7A1	9	4	20
31	ALPK2	18	10	31
31	FBN2	195	169	225
31	ZC3H13	4	2	13
31	KIAA1462	77	60	99
31	SPTAN1	24	15	38
31	KIAA1199	195	169	224
31	FZD4	47	33	68
31	SCUBE3	4	2	13
31	SRRM2	168	143	199
31	TNRC6A	25	16	40
31	SMARCA5	4	2	12
31	VPS13A	4	2	13
31	ZKSCAN2	2	1	10
31	COL5A1	44	31	61
31	STARD9	17	9	31
31	PIK3CA	9	4	21
31	SLC7A11	0	0	6
31	PCNX	18	10	31
31	KIAA2018	0	0	6
31	MALAT1	0	0	5
31	USP34	7	3	19
31	AKAP11	18	10	33
31	PDS5A	19	11	34
31	PRKCA	76	58	101
31	SSH1	13	7	25
31	AGPS	0	0	7
31	GTF3C1	17	10	29
31	ABCA2	30	20	47
31	DYNC1H1	32	22	48
31	ASCC3	11	5	23
31	KIDINS220	2	1	10
31	BRCA2	5	2	15
31	CHD8	0	0	8
31	ARL10	30	19	48
31	CEP250	22	13	37
31	SLC38A1	57	43	78
31	PRPF8	44	32	61
31	DIP2C	23	14	38
31	AFAP1	22	13	37
31	CACNA1A	2	1	11
31	CBL	2	1	11
40	BRCA2	2	1	12
40	KIAA1462	107	87	132
40	ASCC3	32	22	50
40	PRRC2B	23	15	37
40	COL5A1	52	39	71
40	TEAD1	54	41	72
40	KIAA1147	0	0	8
40	RAB3B	154	129	185
40	NRIP1	2	1	9
40	FLNA	604	556	647
40	REV3L	23	14	39
40	FLNC	278	246	314
40	PAPPA	118	96	146
40	MAN1A2	5	2	15
40	SIPA1L3	4	2	13
40	KPNA4	18	10	32
40	SPTBN1	38	27	53
40	MED14	4	2	13
40	SSH1	13	7	25
40	MKI67	0	0	5
40	DIP2B	0	0	7
40	AKAP11	2	1	12
40	NUMA1	23	14	40
40	LYST	7	3	18
40	C17orf51	2	1	9
40	CEP250	22	13	37
40	CENPF	0	0	6
40	THSD4	22	14	37
40	DSEL	2	1	10
40	FASN	0	0	7
40	IGF2R	131	109	157
40	TNC	38	27	55
40	SLC5A3	16	9	30
40	FOSB	0	0	6
40	NUP98	10	4	22
40	RNF169	18	10	34
40	MALAT1	0	0	5
40	ARL10	0	0	7
40	ALPK2	4	2	13
40	DIEXF	0	0	6
40	TNRC6A	27	18	43
40	ITGA2	30	20	46
40	SON	40	28	57
40	DOPEY1	0	0	7
40	UBR2	0	0	8
40	HEATR5B	7	3	19
40	PRKDC	23	14	38
40	QSER1	0	0	8
40	FRY	11	5	25
40	AMOTL1	23	13	39
40	ABCA2	30	20	47
40	FAM208B	0	0	7
40	AFF4	2	1	11
40	HELZ2	7	3	18
40	FBN1	26	18	40
40	CBX5	4	2	12
40	AFAP1	52	37	73
40	KIDINS220	33	22	51
40	KIAA1199	31	22	45
40	TLN1	134	111	162
40	FZD4	0	0	7
40	EGFR	38	26	55
40	CREBBP	21	12	35
40	SRRM2	77	61	99
40	FLNB	35	24	53
40	VCAN	0	0	5
40	ALMS1	7	3	17
40	NF1	4	2	14
40	NKTR	2	1	9
40	SMARCA5	6	3	15
40	CBL	14	7	28
40	C14orf132	6	3	15
40	KIAA2018	0	0	6
40	HIVEP1	4	2	13
40	H6PD	21	12	35
40	STARD9	0	0	7
40	ANKRD52	4	2	12
40	ZC3H13	6	3	16
40	NR4A1	0	0	6
40	GPR107	6	3	15
40	DOCK7	27	18	43
40	PTPN14	4	2	13
40	PCNX	29	19	45
40	CACNA1A	2	1	11
40	USP9X	26	16	42
40	PDS5A	24	15	40
40	PHIP	5	2	16
40	AGPS	0	0	7
40	IQGAP1	77	61	97
40	ZFC3H1	0	0	7
40	COL7A1	0	0	6
40	DYNC1H1	103	83	128
40	THBS1	117	99	139
40	USP24	5	2	16
40	ZKSCAN2	0	0	6
40	VPS13D	7	3	18
40	PIEZO1	40	28	57
40	UBR5	4	2	12
40	ROCK2	16	9	27
40	SLC7A11	4	2	13
40	PLXNA1	9	4	19
40	TMOD2	0	0	6
40	NOTCH2	4	2	14
40	SPTAN1	85	68	109
40	VPS13A	0	0	6
40	FBN2	92	75	114
40	TPR	15	8	27
40	SLC38A1	4	2	13
40	CASC5	0	0	7
40	PRPF8	50	37	68
40	MYH10	10	5	19
40	SVEP1	4	2	12
40	LMTK2	11	4	25
40	GTF3C1	21	13	35
40	HIVEP2	26	16	44
40	SCUBE3	4	2	13
40	DNAJC13	8	4	18
40	USP34	2	1	11
40	PIK3CA	7	3	18
40	ATP11A	25	15	41
40	LUZP1	5	2	15
40	POLQ	0	0	7
40	DIP2C	13	7	26
40	GTF3C4	0	0	6
40	PRKCA	56	41	79
40	FYCO1	20	12	33
40	CKAP5	26	16	41
40	HERC2	9	4	21
40	CHD8	21	12	38
40	LRP1	155	130	186
13	TNRC6A	4	2	13
13	DNAJC13	6	3	15
13	LMTK2	8	3	21
13	FBN1	65	51	85
13	IQGAP1	10	5	19
13	KIDINS220	0	0	6
13	ABCA2	11	6	24
13	USP24	0	0	7
13	QSER1	0	0	8
13	PCNX	6	3	16
13	TEAD1	8	4	17
13	FASN	10	4	22
13	FOSB	4	2	13
13	MAN1A2	38	25	57
13	RNF169	8	3	20
13	AFF4	5	2	15
13	FLNA	178	153	208
13	HEATR5B	7	3	19
13	SLC38A1	15	8	27
13	THSD4	43	31	62
13	AMOTL1	28	17	45
13	KIAA2018	0	0	6
13	USP9X	0	0	6
13	PRKDC	23	14	38
13	ROCK2	4	2	11
13	SLC7A11	0	0	6
13	C14orf132	2	1	9
13	SMARCA5	2	1	9
13	VPS13A	2	1	10
13	LRP1	38	26	55
13	AGPS	0	0	7
13	LUZP1	10	4	23
13	POLQ	2	1	12
13	CBX5	0	0	5
13	FBN2	120	100	145
13	RAB3B	27	18	43
13	KPNA4	0	0	6
13	C17orf51	6	3	16
13	GPR107	8	4	18
13	KIAA1199	234	206	266
13	DIEXF	4	2	13
13	THBS1	32	23	45
13	PRRC2B	27	18	42
13	NRIP1	2	1	9
13	FAM208B	4	2	14
13	NOTCH2	4	2	14
13	TPR	2	1	9
13	DYNC1H1	28	19	43
13	ATP11A	40	27	59
13	EGFR	15	8	28
13	STARD9	5	2	15
13	SLC5A3	33	22	51
13	DOPEY1	0	0	7
13	SON	8	4	19
13	DSEL	7	3	17
13	NUP98	22	13	38
13	AFAP1	2	1	11
13	HIVEP1	4	2	13
13	KIAA1147	0	0	8
13	FLNC	48	35	65
13	PLXNA1	11	5	22
13	HELZ2	9	4	22
13	CASC5	0	0	7
13	GTF3C4	0	0	6
13	TLN1	24	15	39
13	SPTAN1	52	39	71
13	CREBBP	7	3	17
13	NUMA1	15	8	30
13	REV3L	2	1	10
13	ASCC3	7	3	17
13	SSH1	8	4	19
13	PTPN14	11	5	22
13	PRPF8	12	7	23
13	ALPK2	2	1	10
13	DIP2B	5	2	15
13	ITGA2	28	18	43
13	PHIP	5	2	16
13	VCAN	0	0	5
13	DOCK7	27	18	43
13	FLNB	11	6	24
13	IGF2R	77	61	98
13	FRY	0	0	8
13	SCUBE3	4	2	13
13	CBL	0	0	7
13	HIVEP2	23	14	40
13	NR4A1	4	2	13
13	PDS5A	2	1	11
13	UBR2	2	1	13
13	ANKRD52	6	3	15
13	CHD8	0	0	8
13	CEP250	22	13	37
13	LYST	0	0	7
13	PIK3CA	0	0	7
13	SPTBN1	14	8	24
13	ZC3H13	11	5	22
13	GTF3C1	30	20	45
13	CKAP5	37	26	55
13	FZD4	7	3	18
13	H6PD	25	16	41
13	CENPF	6	3	16
13	COL5A1	44	31	61
13	SIPA1L3	2	1	9
13	PAPPA	46	33	65
13	SRRM2	54	40	73
13	MYH10	20	12	32
13	VPS13D	7	3	18
13	DIP2C	11	5	23
13	BRCA2	5	2	15
13	NF1	2	1	11
13	ZFC3H1	2	1	11
13	HERC2	12	6	25
13	KIAA1462	55	42	75
13	UBR5	2	1	9
13	USP34	2	1	11
13	MKI67	2	1	9
13	ZKSCAN2	7	3	17
13	COL7A1	0	0	6
13	PIEZO1	4	2	13
13	AKAP11	18	10	33
13	SVEP1	114	94	140
13	CACNA1A	9	4	22
13	TNC	56	42	75
13	MALAT1	21	13	35
13	ALMS1	9	4	20
13	FYCO1	0	0	6
13	NKTR	2	1	9
13	MED14	0	0	6
13	ARL10	2	1	11
13	PRKCA	49	35	70
13	TMOD2	11	6	24
5	HERC2	9	4	21
5	ABCA2	21	12	36
5	USP9X	7	3	17
5	SLC7A11	13	7	25
5	COL7A1	0	0	6
5	TLN1	125	103	153
5	FYCO1	4	2	13
5	ZKSCAN2	2	1	10
5	PRKDC	13	7	26
5	PAPPA	229	197	265
5	MYH10	18	11	29
5	USP24	10	4	23
5	HIVEP1	0	0	6
5	PDS5A	19	11	34
5	AKAP11	5	2	16
5	PRPF8	88	71	111
5	DSEL	4	2	14
5	CBL	27	17	44
5	TNRC6A	6	3	17
5	VPS13A	9	4	20
5	DNAJC13	4	2	12
5	ZC3H13	4	2	13
5	VPS13D	9	4	21
5	CHD8	2	1	12
5	UBR2	13	6	28
5	QSER1	14	6	29
5	DIP2C	2	1	10
5	VCAN	2	1	9
5	AFF4	40	27	60
5	FASN	5	2	15
5	PIK3CA	0	0	7
5	SCUBE3	25	16	40
5	IGF2R	18	11	31
5	HIVEP2	10	4	23
5	C17orf51	22	14	36
5	EGFR	18	10	31
5	PCNX	2	1	10
5	THBS1	119	101	141
5	HEATR5B	0	0	7
5	FBN2	185	160	214
5	KIAA1199	695	646	738
5	MED14	11	5	23
5	PHIP	0	0	7
5	CBX5	0	0	5
5	DOCK7	30	20	46
5	MKI67	0	0	5
5	H6PD	70	53	93
5	ROCK2	6	3	14
5	LRP1	173	146	205
5	ALMS1	9	4	20
5	MALAT1	0	0	5
5	NF1	21	13	36
5	SLC5A3	19	11	33
5	ITGA2	30	20	46
5	NKTR	4	2	12
5	ALPK2	43	30	61
5	TNC	19	11	32
5	AFAP1	34	23	52
5	GTF3C1	43	31	60
5	SMARCA5	2	1	9
5	C14orf132	0	0	6
5	FLNB	9	4	20
5	AMOTL1	23	13	39
5	PIEZO1	6	3	16
5	KIAA1147	8	3	22
5	UBR5	2	1	9
5	FZD4	2	1	11
5	LUZP1	0	0	7
5	RNF169	2	1	12
5	TMOD2	0	0	6
5	COL5A1	125	103	152
5	GTF3C4	0	0	6
5	FBN1	105	86	128
5	LYST	0	0	7
5	CEP250	12	6	25
5	SSH1	2	1	10
5	KPNA4	20	12	35
5	KIDINS220	26	16	42
5	FRY	13	6	28
5	NUMA1	34	22	53
5	CKAP5	40	27	58
5	NOTCH2	42	29	61
5	THSD4	66	50	88
5	HELZ2	0	0	7
5	PRKCA	71	54	96
5	LMTK2	16	8	32
5	DYNC1H1	70	54	91
5	CACNA1A	12	6	25
5	NR4A1	4	2	13
5	STARD9	10	4	22
5	PRRC2B	51	38	70
5	FLNA	327	293	365
5	DOPEY1	20	12	37
5	USP34	7	3	19
5	RAB3B	9	4	20
5	AGPS	0	0	7
5	REV3L	2	1	10
5	SLC38A1	8	4	19
5	GPR107	23	15	36
5	CREBBP	14	7	27
5	IQGAP1	75	59	95
5	SRRM2	220	191	254
5	FLNC	178	152	208
5	SVEP1	222	193	256
5	SIPA1L3	0	0	6
5	PLXNA1	20	12	33
5	ATP11A	37	25	56
5	TPR	22	13	36
5	ASCC3	49	35	69
5	DIP2B	20	11	36
5	PTPN14	22	14	37
5	KIAA2018	4	2	14
5	FAM208B	12	6	24
5	CENPF	22	14	37
5	KIAA1462	88	70	111
5	NUP98	35	23	53
5	ANKRD52	4	2	12
5	CASC5	0	0	7
5	ARL10	5	2	15
5	NRIP1	2	1	9
5	SPTBN1	58	45	76
5	MAN1A2	28	17	45
5	POLQ	0	0	7
5	TEAD1	124	104	149
5	BRCA2	0	0	7
5	FOSB	11	5	22
5	SPTAN1	85	68	109
5	SON	53	39	73
5	ZFC3H1	24	15	40
5	DIEXF	4	2	13
14	GPR107	4	2	12
14	PIEZO1	13	7	25
14	SIPA1L3	24	15	38
14	LUZP1	5	2	15
14	TLN1	89	71	113
14	CREBBP	18	11	33
14	FAM208B	0	0	7
14	ARL10	12	6	25
14	ASCC3	28	18	44
14	COL5A1	468	424	510
14	THSD4	38	27	56
14	DSEL	4	2	14
14	CACNA1A	19	11	35
14	FZD4	0	0	7
14	PRKDC	27	18	43
14	MALAT1	175	149	206
14	USP34	2	1	11
14	SRRM2	73	57	95
14	HEATR5B	0	0	7
14	KIAA1462	64	49	84
14	PLXNA1	9	4	19
14	GTF3C4	14	7	26
14	CEP250	17	9	31
14	ANKRD52	10	5	21
14	FLNC	75	59	96
14	DOPEY1	2	1	12
14	AMOTL1	23	13	39
14	FLNA	354	318	392
14	POLQ	2	1	12
14	NF1	12	6	24
14	PTPN14	27	17	42
14	UBR2	13	6	28
14	ZKSCAN2	2	1	10
14	SCUBE3	29	19	45
14	NOTCH2	16	9	29
14	FOSB	2	1	9
14	SPTAN1	63	48	84
14	LMTK2	0	0	8
14	PDS5A	26	17	43
14	ROCK2	14	8	25
14	UBR5	12	6	23
14	PRRC2B	94	76	118
14	IQGAP1	48	36	65
14	SVEP1	121	99	147
14	C17orf51	4	2	13
14	BRCA2	18	10	33
14	PRKCA	14	7	28
14	KIAA1199	285	254	320
14	SON	46	34	65
14	DIEXF	0	0	6
14	QSER1	8	3	21
14	MYH10	60	46	78
14	EGFR	38	26	55
14	DIP2B	12	6	26
14	TNRC6A	2	1	10
14	PRPF8	50	37	68
14	FBN2	571	526	613
14	ITGA2	4	2	13
14	VCAN	2	1	9
14	FRY	5	2	17
14	ALMS1	7	3	17
14	STARD9	0	0	7
14	HERC2	14	7	28
14	KIAA1147	0	0	8
14	ZC3H13	9	4	19
14	SLC38A1	6	3	16
14	NKTR	2	1	9
14	AGPS	0	0	7
14	TPR	6	3	16
14	CBX5	0	0	5
14	VPS13D	22	13	37
14	DYNC1H1	63	48	84
14	PHIP	2	1	12
14	USP9X	21	13	36
14	MKI67	0	0	5
14	LYST	7	3	18
14	SPTBN1	44	32	60
14	FLNB	0	0	6
14	TMOD2	4	2	14
14	TNC	343	306	382
14	AFAP1	27	17	43
14	TEAD1	30	21	44
14	RAB3B	55	40	75
14	DOCK7	48	35	68
14	ATP11A	15	8	28
14	H6PD	49	35	69
14	PIK3CA	2	1	11
14	AFF4	28	17	45
14	DIP2C	27	18	43
14	THBS1	377	344	412
14	DNAJC13	23	15	38
14	ZFC3H1	17	9	31
14	ABCA2	23	14	39
14	ALPK2	6	3	16
14	C14orf132	6	3	15
14	FASN	17	9	32
14	MED14	0	0	6
14	FYCO1	0	0	6
14	SSH1	4	2	13
14	CENPF	6	3	16
14	HIVEP1	25	16	40
14	HELZ2	0	0	7
14	USP24	2	1	12
14	VPS13A	2	1	10
14	PAPPA	55	41	76
14	CASC5	2	1	11
14	LRP1	275	240	312
14	NUP98	17	9	32
14	SLC7A11	0	0	6
14	PCNX	16	9	28
14	KIAA2018	0	0	6
14	NR4A1	0	0	6
14	FBN1	164	140	193
14	CKAP5	9	4	20
14	NRIP1	0	0	6
14	GTF3C1	8	4	18
14	RNF169	0	0	7
14	NUMA1	0	0	7
14	HIVEP2	23	14	40
14	IGF2R	41	30	58
14	KPNA4	18	10	32
14	SMARCA5	4	2	12
14	SLC5A3	0	0	6
14	CHD8	0	0	8
14	CBL	7	3	18
14	REV3L	0	0	6
14	KIDINS220	24	15	39
14	COL7A1	53	39	73
14	MAN1A2	25	15	42
14	AKAP11	13	6	27
24	DYNC1H1	61	46	81
24	NUMA1	44	30	65
24	TEAD1	8	4	17
24	FRY	5	2	17
24	ROCK2	10	5	20
24	CBL	2	1	11
24	SLC38A1	17	10	30
24	REV3L	0	0	6
24	FLNC	54	41	72
24	PCNX	4	2	13
24	ATP11A	5	2	15
24	UBR2	8	3	21
24	BRCA2	0	0	7
24	MYH10	32	22	46
24	UBR5	4	2	12
24	LUZP1	7	3	19
24	PTPN14	13	7	25
24	PRKDC	18	10	32
24	CASC5	0	0	7
24	ITGA2	72	55	95
24	THSD4	20	12	34
24	SPTBN1	30	21	44
24	MAN1A2	12	6	26
24	DIEXF	0	0	6
24	CHD8	32	20	52
24	DNAJC13	10	5	21
24	FOSB	0	0	6
24	CENPF	6	3	16
24	AGPS	0	0	7
24	ARL10	7	3	19
24	COL7A1	4	2	13
24	SLC7A11	0	0	6
24	GPR107	4	2	12
24	AFF4	2	1	11
24	AFAP1	7	3	18
24	EGFR	36	24	52
24	KIDINS220	7	3	18
24	QSER1	2	1	13
24	AKAP11	0	0	7
24	HELZ2	2	1	11
24	FLNB	14	7	27
24	NF1	7	3	18
24	NR4A1	0	0	6
24	TNC	174	149	205
24	DOPEY1	2	1	12
24	ALPK2	6	3	16
24	SMARCA5	0	0	5
24	FYCO1	17	10	31
24	VPS13D	27	17	43
24	FLNA	264	233	299
24	IGF2R	83	66	105
24	MKI67	0	0	5
24	VPS13A	6	3	17
24	SIPA1L3	11	5	22
24	KIAA2018	0	0	6
24	MALAT1	49	36	68
24	KIAA1147	0	0	8
24	COL5A1	48	35	66
24	NOTCH2	16	9	29
24	TLN1	62	47	83
24	FBN1	55	42	73
24	CKAP5	2	1	10
24	CREBBP	2	1	10
24	PIEZO1	15	8	28
24	SVEP1	95	76	119
24	LMTK2	0	0	8
24	KIAA1462	21	13	34
24	ANKRD52	4	2	12
