cell	feat	expr_map	expr_ci_lower	expr_ci_upper
14	HERC2	7	3	18
14	KIAA1147	0	0	8
14	KIAA1462	6	3	14
14	C14orf132	0	0	7
14	CENPF	0	0	7
14	PTPN14	0	0	7
14	PRPF8	22	13	35
14	DNAJC13	5	2	15
14	NUMA1	0	0	6
14	ROCK2	4	2	12
14	AFF4	0	0	7
14	VCAN	0	0	5
14	HIVEP2	8	3	23
14	USP24	0	0	8
14	THSD4	0	0	7
14	DSEL	0	0	7
14	SON	9	5	19
14	PIEZO1	0	0	6
14	KIAA1199	4	2	13
14	C17orf51	0	0	7
14	TEAD1	13	7	24
14	EGFR	0	0	8
14	FAM208B	2	1	11
14	TMOD2	0	0	7
14	CHD8	0	0	7
14	CBX5	0	0	5
14	UBR5	8	4	17
14	IGF2R	0	0	5
14	ALPK2	0	0	7
14	SLC7A11	2	1	9
14	MAN1A2	0	0	7
14	SLC5A3	0	0	9
14	THBS1	371	342	403
14	TPR	18	10	34
14	AFAP1	8	3	20
14	REV3L	0	0	7
14	PRRC2B	8	4	19
14	CACNA1A	0	0	8
14	PCNX	5	2	15
14	AKAP11	0	0	9
14	AMOTL1	7	3	19
14	H6PD	0	0	8
14	IQGAP1	12	6	23
14	SPTAN1	23	14	38
14	USP9X	0	0	6
14	SMARCA5	4	2	11
14	NOTCH2	0	0	7
14	TNC	0	0	6
14	BRCA2	0	0	8
14	GPR107	2	1	9
14	FBN1	0	0	5
14	ALMS1	4	2	13
14	SLC38A1	0	0	5
14	QSER1	0	0	9
14	CASC5	0	0	7
14	SCUBE3	0	0	7
14	POLQ	0	0	9
14	USP34	5	2	16
14	PDS5A	5	2	16
14	SPTBN1	0	0	5
14	DIP2B	0	0	7
14	KIAA2018	0	0	7
14	GTF3C4	0	0	8
14	PAPPA	19	11	31
14	UBR2	0	0	8
14	ABCA2	0	0	6
14	NRIP1	0	0	7
14	PRKDC	0	0	7
14	DOPEY1	0	0	8
14	LMTK2	0	0	8
14	LUZP1	0	0	7
14	SSH1	0	0	7
14	HEATR5B	0	0	8
14	DOCK7	0	0	7
14	TLN1	19	12	31
14	NR4A1	0	0	6
14	ARL10	0	0	7
14	DYNC1H1	29	18	47
14	ZFC3H1	2	1	13
14	FLNA	15	9	25
14	VPS13D	2	1	11
14	FBN2	27	18	42
14	KIDINS220	0	0	8
14	AGPS	0	0	9
14	TNRC6A	0	0	7
14	GTF3C1	7	3	18
14	VPS13A	0	0	7
14	ITGA2	0	0	7
14	COL7A1	0	0	7
14	HELZ2	0	0	7
14	SRRM2	2	1	8
14	ANKRD52	0	0	7
14	PRKCA	0	0	7
14	FYCO1	9	4	20
14	FZD4	0	0	7
14	ASCC3	2	1	10
14	CKAP5	4	2	11
14	NUP98	0	0	7
14	FOSB	0	0	6
14	PLXNA1	0	0	8
14	SVEP1	0	0	5
14	RNF169	0	0	8
14	MALAT1	0	0	6
14	HIVEP1	0	0	8
14	CREBBP	2	1	12
14	MYH10	8	4	17
14	MED14	0	0	7
14	FRY	0	0	9
14	KPNA4	0	0	8
14	SIPA1L3	0	0	8
14	LYST	0	0	8
14	ZC3H13	10	4	24
14	NF1	2	1	12
14	ZKSCAN2	0	0	8
14	ATP11A	0	0	8
14	DIEXF	0	0	8
14	FASN	0	0	8
14	STARD9	0	0	8
19	FLNB	0	0	7
19	KIAA2018	0	0	7
19	KIAA1462	14	8	25
19	PCNX	0	0	7
19	CREBBP	2	1	12
19	MALAT1	0	0	6
19	AKAP11	0	0	9
19	FBN2	2	1	9
19	PIEZO1	0	0	6
19	FLNC	10	5	20
19	UBR5	0	0	5
19	MYH10	0	0	5
19	TLN1	5	3	14
19	VPS13A	2	1	11
19	SLC7A11	0	0	5
19	HIVEP2	0	0	9
19	ZFC3H1	0	0	8
19	ITGA2	0	0	7
19	CBX5	0	0	5
19	ARL10	0	0	7
19	SSH1	0	0	7
19	HELZ2	0	0	7
19	C14orf132	0	0	7
19	PHIP	0	0	8
19	PRKCA	0	0	7
19	ANKRD52	0	0	7
19	FOSB	0	0	6
19	CKAP5	0	0	5
19	THSD4	0	0	7
19	NKTR	2	1	11
19	NR4A1	0	0	6
19	ZKSCAN2	0	0	8
19	USP9X	6	3	17
19	DSEL	0	0	7
19	DNAJC13	0	0	7
19	AGPS	0	0	9
19	PIK3CA	0	0	8
19	SON	0	0	5
19	REV3L	0	0	7
19	LRP1	2	1	10
19	USP34	13	6	28
19	HEATR5B	0	0	8
19	FASN	0	0	8
19	MKI67	0	0	7
19	PDS5A	0	0	7
19	TNRC6A	0	0	7
19	SPTBN1	32	22	48
19	KIAA1147	0	0	8
19	DIP2C	0	0	8
19	LYST	0	0	8
19	PTPN14	2	1	11
19	IGF2R	0	0	5
19	FAM208B	0	0	7
19	THBS1	140	123	161
19	FLNA	7	4	16
19	NF1	0	0	7
19	LUZP1	0	0	7
19	POLQ	0	0	9
19	CBL	0	0	8
19	COL7A1	0	0	7
19	PRPF8	0	0	6
19	USP24	0	0	8
19	EGFR	0	0	8
19	RAB3B	2	1	11
19	VPS13D	0	0	7
19	KIDINS220	0	0	8
19	NOTCH2	0	0	7
19	ZC3H13	10	4	24
19	VCAN	0	0	5
19	SMARCA5	6	3	14
19	ALMS1	0	0	6
19	SPTAN1	4	2	14
19	H6PD	0	0	8
19	MED14	0	0	7
19	NUMA1	0	0	6
19	GTF3C4	0	0	8
19	PRRC2B	2	1	9
19	HIVEP1	0	0	8
19	DYNC1H1	5	2	16
19	TMOD2	0	0	7
19	DIP2B	2	1	11
19	CACNA1A	0	0	8
19	STARD9	0	0	8
19	ROCK2	8	4	18
19	PAPPA	4	2	12
19	DIEXF	0	0	8
19	SLC5A3	0	0	9
19	CASC5	0	0	7
19	BRCA2	0	0	8
19	CEP250	0	0	8
19	HERC2	4	2	14
19	AFAP1	0	0	8
19	COL5A1	6	3	14
19	GTF3C1	0	0	6
19	DOPEY1	0	0	8
19	ALPK2	0	0	7
19	GPR107	0	0	5
19	KIAA1199	4	2	13
19	SRRM2	0	0	5
19	TEAD1	0	0	6
19	NUP98	0	0	7
19	PRKDC	0	0	7
19	CHD8	0	0	7
19	CENPF	0	0	7
19	PLXNA1	0	0	8
19	TPR	13	6	27
19	FRY	0	0	9
19	AFF4	0	0	7
19	NRIP1	0	0	7
19	TNC	0	0	6
19	FZD4	0	0	7
19	IQGAP1	0	0	5
19	DOCK7	0	0	7
19	SCUBE3	0	0	7
19	SVEP1	2	1	9
19	SIPA1L3	0	0	8
19	RNF169	0	0	8
19	KPNA4	0	0	8
19	ASCC3	0	0	6
19	C17orf51	0	0	7
19	MAN1A2	0	0	7
19	FBN1	0	0	5
19	SLC38A1	0	0	5
19	QSER1	0	0	9
19	ATP11A	0	0	8
19	FYCO1	0	0	6
19	LMTK2	0	0	8
19	UBR2	0	0	8
19	AMOTL1	2	1	11
19	ABCA2	2	1	10
72	SPTAN1	23	14	38
72	ATP11A	16	8	33
72	AFF4	44	30	64
72	REV3L	2	1	12
72	HIVEP1	5	2	17
72	FRY	3	1	14
72	TLN1	206	180	237
72	HELZ2	0	0	7
72	PIEZO1	2	1	10
72	ITGA2	30	19	49
72	PHIP	8	3	20
72	ZFC3H1	0	0	8
72	FZD4	0	0	7
72	H6PD	35	23	56
72	HERC2	0	0	7
72	KIDINS220	8	3	20
72	PRRC2B	106	86	132
72	CACNA1A	11	4	24
72	FAM208B	12	6	25
72	CEP250	16	8	31
72	DNAJC13	22	13	38
72	UBR5	32	22	46
72	SPTBN1	15	8	27
72	USP9X	4	2	13
72	DYNC1H1	66	48	91
72	USP34	2	1	12
72	HIVEP2	44	29	68
72	PIK3CA	13	6	28
72	THSD4	15	8	30
72	FBN2	197	170	229
72	PRPF8	79	62	101
72	PCNX	41	27	61
72	KPNA4	2	1	12
72	SON	55	43	73
72	MAN1A2	10	4	23
72	SVEP1	49	36	67
72	IQGAP1	48	36	66
72	NUP98	0	0	7
72	ABCA2	0	0	6
72	DIP2C	2	1	13
72	NF1	31	20	50
72	TPR	21	12	37
72	NKTR	15	8	29
72	MED14	5	2	15
72	KIAA1147	0	0	8
72	COL7A1	10	4	22
72	PRKDC	12	6	26
72	FLNB	7	3	19
72	VCAN	18	11	31
72	GTF3C4	0	0	8
72	RAB3B	4	2	14
72	C14orf132	0	0	7
72	DOCK7	10	4	24
72	CREBBP	10	4	24
72	SRRM2	49	37	67
72	TMOD2	0	0	7
72	GPR107	4	2	12
72	BRCA2	0	0	8
72	LRP1	87	68	111
72	USP24	5	2	17
72	VPS13D	12	6	26
72	NOTCH2	13	6	27
72	CENPF	15	8	30
72	AKAP11	0	0	9
72	DOPEY1	0	0	8
72	KIAA1199	115	94	141
72	PTPN14	17	9	31
72	ALPK2	32	21	50
72	FYCO1	2	1	10
72	POLQ	3	1	14
72	C17orf51	0	0	7
72	CASC5	0	0	7
72	MALAT1	93	74	118
72	TNC	317	279	357
72	AMOTL1	86	66	113
72	CBX5	8	4	17
72	TNRC6A	4	2	14
72	SSH1	39	26	60
72	THBS1	1279	1224	1323
72	LYST	2	1	13
72	SIPA1L3	11	5	26
72	UBR2	0	0	8
72	VPS13A	0	0	7
72	AGPS	0	0	9
72	DSEL	7	3	18
72	STARD9	2	1	13
72	FBN1	125	104	152
72	TEAD1	72	56	94
72	NRIP1	40	27	61
72	FLNC	136	114	163
72	AFAP1	27	16	45
72	LUZP1	29	18	47
72	ALMS1	4	2	13
72	ROCK2	69	53	90
72	RNF169	0	0	8
72	KIAA1462	22	14	35
72	ASCC3	18	11	32
72	CKAP5	6	3	14
72	IGF2R	145	122	172
72	HEATR5B	2	1	12
72	ARL10	2	1	12
72	PRKCA	34	23	52
72	ANKRD52	13	6	27
72	SLC38A1	52	40	70
72	ZC3H13	27	16	45
72	SCUBE3	32	20	51
72	PDS5A	15	8	30
72	FLNA	390	355	428
72	FOSB	0	0	6
72	QSER1	3	1	15
72	DIEXF	0	0	8
72	SMARCA5	36	26	52
72	COL5A1	126	106	152
72	FASN	5	2	16
72	PAPPA	553	505	596
72	ZKSCAN2	5	2	17
72	PLXNA1	0	0	8
72	NR4A1	2	1	10
72	MKI67	0	0	7
72	GTF3C1	24	15	39
72	DIP2B	2	1	11
72	SLC7A11	0	0	5
72	SLC5A3	9	3	23
72	CBL	2	1	14
72	NUMA1	70	53	94
72	KIAA2018	0	0	7
72	MYH10	57	43	75
72	LMTK2	5	2	16
72	CHD8	0	0	7
72	EGFR	0	0	8
32	HERC2	2	1	11
32	C14orf132	0	0	7
32	TLN1	71	56	91
32	SSH1	2	1	12
32	EGFR	0	0	8
32	IQGAP1	4	2	12
32	ITGA2	0	0	7
32	LRP1	18	10	31
32	RNF169	0	0	8
32	LMTK2	0	0	8
32	DYNC1H1	82	62	109
32	THBS1	1412	1353	1456
32	CBX5	0	0	5
32	MKI67	0	0	7
32	DIP2B	0	0	7
32	SON	13	8	24
32	SLC7A11	8	4	18
32	NUP98	0	0	7
32	ARL10	0	0	7
32	THSD4	5	2	15
32	DIP2C	0	0	8
32	PRPF8	44	31	61
32	PLXNA1	0	0	8
32	FASN	0	0	8
32	ZC3H13	0	0	8
32	FOSB	0	0	6
32	ALPK2	12	6	25
32	NRIP1	0	0	7
32	MED14	0	0	7
32	ASCC3	0	0	6
32	PAPPA	211	183	244
32	AMOTL1	22	13	38
32	PRKCA	14	7	28
32	COL5A1	231	203	264
32	HEATR5B	0	0	8
32	COL7A1	0	0	7
32	ATP11A	11	5	25
32	KIAA1199	137	114	166
32	TEAD1	61	46	81
32	FLNA	160	138	187
32	FRY	0	0	9
32	SVEP1	36	25	52
32	PTPN14	12	6	24
32	VPS13D	0	0	7
32	DOPEY1	0	0	8
32	CBL	0	0	8
32	USP24	0	0	8
32	ZKSCAN2	2	1	12
32	PHIP	0	0	8
32	FAM208B	0	0	7
32	SLC38A1	16	9	27
32	DOCK7	5	2	16
32	VCAN	10	5	20
32	ROCK2	15	8	27
32	GTF3C1	0	0	6
32	TNRC6A	2	1	11
32	ABCA2	2	1	10
32	SPTBN1	8	4	18
32	NKTR	2	1	11
32	AFF4	4	2	14
32	SPTAN1	35	23	52
32	KIAA1147	0	0	8
32	SMARCA5	12	6	22
32	HIVEP1	0	0	8
32	NR4A1	0	0	6
32	BRCA2	0	0	8
32	STARD9	0	0	8
32	FLNC	63	48	82
32	GTF3C4	0	0	8
32	RAB3B	0	0	6
32	CREBBP	10	4	24
32	MALAT1	2	1	9
32	CASC5	2	1	12
32	TPR	18	10	34
32	USP9X	11	5	23
32	KPNA4	0	0	8
32	HIVEP2	0	0	9
32	FZD4	2	1	12
32	TNC	280	244	319
32	USP34	0	0	8
32	GPR107	2	1	9
32	DNAJC13	2	1	11
32	SCUBE3	5	2	16
32	SRRM2	31	21	45
32	DSEL	2	1	11
32	TMOD2	0	0	7
32	LYST	0	0	8
32	FBN1	143	119	171
32	POLQ	0	0	9
32	MAN1A2	2	1	12
32	PIK3CA	0	0	8
32	VPS13A	0	0	7
32	LUZP1	13	6	27
32	FLNB	12	6	26
32	AGPS	0	0	9
32	NOTCH2	0	0	7
32	PCNX	7	3	19
32	KIDINS220	5	2	17
32	CENPF	0	0	7
32	SLC5A3	0	0	9
32	FBN2	96	77	120
32	NF1	0	0	7
32	UBR5	6	3	14
32	CHD8	2	1	11
32	QSER1	0	0	9
32	C17orf51	0	0	7
32	AFAP1	0	0	8
32	KIAA1462	12	6	22
32	MYH10	50	38	68
32	PRRC2B	39	28	57
32	H6PD	11	4	24
32	CKAP5	2	1	8
32	UBR2	0	0	8
32	ALMS1	0	0	6
32	AKAP11	0	0	9
32	FYCO1	0	0	6
32	PDS5A	0	0	7
32	IGF2R	34	24	49
32	CEP250	0	0	8
32	ZFC3H1	0	0	8
32	CACNA1A	2	1	12
32	PIEZO1	0	0	6
32	HELZ2	0	0	7
32	NUMA1	21	13	37
32	REV3L	7	3	19
32	PRKDC	0	0	7
32	ANKRD52	0	0	7
32	SIPA1L3	5	2	18
32	DIEXF	0	0	8
32	KIAA2018	0	0	7
69	PTPN14	0	0	7
69	TPR	18	10	34
69	CENPF	0	0	7
69	EGFR	0	0	8
69	FLNB	5	2	15
69	IQGAP1	40	28	56
69	KIAA1462	16	9	28
69	FAM208B	12	6	25
69	UBR5	16	9	27
69	FLNA	122	103	146
69	SVEP1	34	24	50
69	SCUBE3	10	4	24
69	LMTK2	0	0	8
69	SON	31	22	46
69	DIEXF	0	0	8
69	ANKRD52	7	3	20
69	POLQ	0	0	9
69	QSER1	0	0	9
69	CREBBP	0	0	8
69	NUMA1	12	6	24
69	SSH1	2	1	12
69	AMOTL1	22	13	38
69	CACNA1A	0	0	8
69	NR4A1	0	0	6
69	LUZP1	5	2	16
69	PRKDC	20	11	36
69	SPTAN1	21	12	35
69	HEATR5B	0	0	8
69	AFAP1	5	2	16
69	KIDINS220	0	0	8
69	C14orf132	0	0	7
69	DSEL	0	0	7
69	TLN1	45	34	61
69	FYCO1	0	0	6
69	KIAA1199	33	22	49
69	AFF4	19	11	34
69	ALMS1	0	0	6
69	MKI67	0	0	7
69	ATP11A	0	0	8
69	THSD4	2	1	12
69	DIP2C	0	0	8
69	USP24	2	1	12
69	DIP2B	2	1	11
69	REV3L	0	0	7
69	SLC38A1	2	1	8
69	SPTBN1	4	2	12
69	FOSB	0	0	6
69	FBN2	42	31	60
69	VPS13A	5	2	15
69	HELZ2	2	1	11
69	UBR2	2	1	13
69	TNRC6A	2	1	11
69	TMOD2	0	0	7
69	NOTCH2	0	0	7
69	PAPPA	125	104	152
69	ZKSCAN2	0	0	8
69	ZFC3H1	19	10	36
69	KPNA4	0	0	8
69	SIPA1L3	0	0	8
69	PCNX	7	3	19
69	ALPK2	4	2	15
69	STARD9	2	1	13
69	SMARCA5	0	0	5
69	CASC5	0	0	7
69	GPR107	2	1	9
69	BRCA2	0	0	8
69	TNC	67	51	90
69	NKTR	0	0	7
69	PDS5A	2	1	12
69	ABCA2	2	1	10
69	VCAN	2	1	9
69	SRRM2	41	30	57
69	CHD8	0	0	7
69	COL5A1	118	99	143
69	ITGA2	0	0	7
69	FLNC	31	21	46
69	ARL10	0	0	7
69	PIEZO1	6	3	16
69	C17orf51	0	0	7
69	FRY	6	2	19
69	FBN1	34	24	50
69	USP9X	13	7	26
69	AKAP11	0	0	9
69	MED14	0	0	7
69	ASCC3	11	5	23
69	NRIP1	0	0	7
69	ROCK2	15	8	27
69	PRKCA	4	2	14
69	DOCK7	0	0	7
69	DOPEY1	0	0	8
69	DNAJC13	7	3	19
69	CBL	0	0	8
69	RNF169	0	0	8
69	LYST	0	0	8
69	LRP1	39	27	56
69	HIVEP1	0	0	8
69	NF1	29	18	47
69	PHIP	2	1	12
69	H6PD	0	0	8
69	FZD4	2	1	12
69	THBS1	1225	1171	1269
69	MALAT1	22	14	36
69	COL7A1	0	0	7
69	MAN1A2	5	2	15
69	HERC2	7	3	18
69	IGF2R	14	8	25
69	KIAA1147	0	0	8
69	GTF3C1	4	2	14
69	FASN	0	0	8
69	CKAP5	28	19	42
69	USP34	0	0	8
69	PLXNA1	0	0	8
69	PRRC2B	37	26	54
69	ZC3H13	2	1	12
69	PIK3CA	0	0	8
69	CEP250	2	1	12
69	SLC5A3	0	0	9
69	NUP98	0	0	7
69	SLC7A11	12	7	23
69	HIVEP2	2	1	14
69	AGPS	0	0	9
69	KIAA2018	0	0	7
69	PRPF8	79	62	101
69	TEAD1	46	33	64
69	DYNC1H1	29	18	47
69	MYH10	38	28	54
69	CBX5	0	0	5
69	GTF3C4	0	0	8
69	VPS13D	12	6	26
69	RAB3B	2	1	11
8	PCNX	5	2	15
8	C17orf51	2	1	11
8	PRKCA	4	2	14
8	ABCA2	0	0	6
8	KIAA1462	0	0	5
8	KIDINS220	0	0	8
8	PIEZO1	6	3	16
8	RAB3B	0	0	6
8	DSEL	0	0	7
8	COL7A1	0	0	7
8	CENPF	0	0	7
8	TNRC6A	14	7	28
8	ALMS1	0	0	6
8	VCAN	0	0	5
8	DOCK7	13	6	27
8	IGF2R	53	40	70
8	CBL	0	0	8
8	DIEXF	0	0	8
8	SLC38A1	14	8	25
8	CREBBP	13	6	28
8	DYNC1H1	50	35	72
8	SIPA1L3	14	7	30
8	PRKDC	2	1	11
8	SPTBN1	15	8	27
8	FLNC	25	16	38
8	FYCO1	4	2	14
8	MYH10	59	45	77
8	KPNA4	2	1	12
8	NUMA1	4	2	14
8	SON	19	12	31
8	SSH1	10	4	23
8	C14orf132	5	2	15
8	PLXNA1	0	0	8
8	NR4A1	0	0	6
8	ZKSCAN2	0	0	8
8	KIAA1199	174	148	206
8	ATP11A	0	0	8
8	NF1	13	6	27
8	PDS5A	18	10	33
8	FOSB	0	0	6
8	TEAD1	65	50	86
8	DNAJC13	7	3	19
8	DIP2C	11	5	25
8	HERC2	9	4	21
8	CEP250	5	2	16
8	CHD8	0	0	7
8	MAN1A2	0	0	7
8	SRRM2	37	26	53
8	TNC	60	45	82
8	VPS13D	0	0	7
8	COL5A1	128	108	154
8	SCUBE3	10	4	24
8	PHIP	0	0	8
8	FRY	0	0	9
8	CACNA1A	0	0	8
8	KIAA2018	0	0	7
8	LYST	5	2	17
8	AKAP11	0	0	9
8	GTF3C1	19	11	33
8	RNF169	8	3	22
8	UBR5	10	5	19
8	HIVEP2	5	2	18
8	THBS1	1856	1788	1901
8	STARD9	0	0	8
8	USP24	0	0	8
8	AFAP1	16	8	31
8	PAPPA	230	200	264
8	NOTCH2	0	0	7
8	TPR	23	14	40
8	AGPS	0	0	9
8	LMTK2	0	0	8
8	FBN2	113	93	139
8	MKI67	0	0	7
8	FAM208B	9	4	21
8	GTF3C4	0	0	8
8	ARL10	0	0	7
8	USP9X	16	9	29
8	UBR2	5	2	17
8	PIK3CA	0	0	8
8	SPTAN1	35	23	52
8	HEATR5B	2	1	12
8	ROCK2	56	42	76
8	CBX5	6	3	15
8	ZFC3H1	8	3	21
8	FZD4	0	0	7
8	DIP2B	2	1	11
8	FLNA	139	119	164
8	CKAP5	12	6	22
8	TLN1	91	74	113
8	MALAT1	0	0	6
8	KIAA1147	5	2	17
8	PRRC2B	11	5	22
8	EGFR	0	0	8
8	ITGA2	0	0	7
8	H6PD	13	6	28
8	PRPF8	48	35	66
8	ALPK2	24	15	41
8	FBN1	52	38	70
8	LRP1	13	7	26
8	PTPN14	4	2	14
8	TMOD2	0	0	7
8	NKTR	0	0	7
8	NUP98	0	0	7
8	ASCC3	2	1	10
8	VPS13A	0	0	7
8	QSER1	0	0	9
8	FASN	5	2	16
8	SMARCA5	10	5	20
8	HIVEP1	0	0	8
8	AFF4	9	4	21
8	POLQ	0	0	9
8	MED14	0	0	7
8	AMOTL1	7	3	19
8	SLC7A11	0	0	5
8	HELZ2	0	0	7
8	ANKRD52	10	4	23
8	BRCA2	0	0	8
8	FLNB	0	0	7
8	THSD4	0	0	7
8	SVEP1	0	0	5
8	IQGAP1	14	8	26
8	REV3L	0	0	7
8	ZC3H13	5	2	16
8	LUZP1	0	0	7
8	USP34	0	0	8
8	DOPEY1	0	0	8
8	GPR107	2	1	9
8	SLC5A3	0	0	9
8	NRIP1	0	0	7
8	CASC5	0	0	7
56	CBL	5	2	18
56	CHD8	4	2	15
56	EGFR	0	0	8
56	ASCC3	9	4	20
56	TLN1	83	67	104
56	VPS13A	0	0	7
56	FRY	0	0	9
56	NUP98	0	0	7
56	IGF2R	47	35	63
56	ABCA2	0	0	6
56	BRCA2	0	0	8
56	SLC38A1	0	0	5
56	DSEL	2	1	11
56	SPTAN1	35	23	52
56	TMOD2	0	0	7
56	SON	29	20	43
56	SLC7A11	31	22	47
56	FLNA	109	91	131
56	HIVEP1	0	0	8
56	C14orf132	0	0	7
56	PLXNA1	0	0	8
56	NOTCH2	5	2	16
56	CEP250	0	0	8
56	DOPEY1	0	0	8
56	NF1	18	10	34
56	KIDINS220	21	12	39
56	COL7A1	0	0	7
56	KPNA4	10	4	24
56	PIEZO1	31	21	48
56	DNAJC13	2	1	11
56	KIAA1147	0	0	8
56	H6PD	5	2	17
56	IQGAP1	6	3	15
56	PRKCA	9	4	21
56	MAN1A2	5	2	15
56	RNF169	0	0	8
56	PRRC2B	35	24	51
56	PCNX	7	3	19
56	AMOTL1	27	17	45
56	USP34	5	2	16
56	SVEP1	32	22	47
56	MYH10	50	38	68
56	CASC5	0	0	7
56	KIAA2018	0	0	7
56	DIEXF	0	0	8
56	NKTR	5	2	15
56	NRIP1	2	1	12
56	RAB3B	2	1	11
56	CACNA1A	0	0	8
56	COL5A1	46	34	62
56	ALMS1	0	0	6
56	HEATR5B	2	1	12
56	MKI67	0	0	7
56	HERC2	0	0	7
56	HELZ2	0	0	7
56	VCAN	0	0	5
56	AFF4	36	24	55
56	C17orf51	0	0	7
56	ATP11A	0	0	8
56	USP24	2	1	12
56	VPS13D	0	0	7
56	ITGA2	0	0	7
56	FBN2	212	183	245
56	ANKRD52	18	10	34
56	FOSB	4	2	12
56	DIP2C	11	5	25
56	STARD9	0	0	8
56	LMTK2	0	0	8
56	TNC	25	16	41
56	QSER1	0	0	9
56	SRRM2	41	30	57
56	CKAP5	2	1	8
56	KIAA1199	55	41	75
56	NUMA1	102	81	130
56	PRPF8	68	52	89
56	SPTBN1	26	17	40
56	TNRC6A	4	2	14
56	GPR107	6	3	15
56	SMARCA5	16	9	27
56	SCUBE3	10	4	24
56	ZC3H13	10	4	24
56	MALAT1	73	57	95
56	GTF3C1	7	3	18
56	UBR5	22	14	34
56	NR4A1	0	0	6
56	HIVEP2	5	2	18
56	FBN1	56	42	75
56	FASN	5	2	16
56	TPR	15	8	30
56	PDS5A	2	1	12
56	REV3L	7	3	19
56	ARL10	0	0	7
56	PAPPA	111	91	136
56	ZKSCAN2	0	0	8
56	FAM208B	2	1	11
56	LRP1	57	42	78
56	FYCO1	2	1	10
56	CBX5	2	1	9
56	POLQ	6	2	19
56	AGPS	0	0	9
56	DYNC1H1	103	80	133
56	CREBBP	8	3	20
56	FZD4	2	1	12
56	ZFC3H1	8	3	21
56	SIPA1L3	11	5	26
56	AFAP1	40	27	62
56	FLNC	16	10	28
56	THSD4	5	2	15
56	PRKDC	5	2	15
56	CENPF	0	0	7
56	UBR2	5	2	17
56	PTPN14	22	13	37
56	AKAP11	3	1	14
56	LUZP1	10	4	23
56	LYST	0	0	8
56	SSH1	7	3	20
56	FLNB	10	4	22
56	GTF3C4	0	0	8
56	DIP2B	5	2	15
56	PIK3CA	2	1	12
56	DOCK7	0	0	7
56	ROCK2	26	17	40
56	KIAA1462	6	3	14
56	MED14	0	0	7
56	ALPK2	17	9	31
56	TEAD1	87	69	111
56	USP9X	0	0	6
56	THBS1	925	878	967
56	SLC5A3	0	0	9
56	PHIP	0	0	8
10	FLNC	67	52	87
10	PIEZO1	4	2	13
10	FAM208B	4	2	14
10	SLC5A3	0	0	9
10	PIK3CA	0	0	8
10	ROCK2	6	3	15
10	NKTR	0	0	7
10	KIAA1462	16	9	28
10	CBL	0	0	8
10	CBX5	0	0	5
10	TPR	47	33	69
10	SCUBE3	35	22	55
10	ALMS1	0	0	6
10	LUZP1	5	2	16
10	EGFR	0	0	8
10	DOPEY1	0	0	8
10	TEAD1	24	15	38
10	USP34	16	8	31
10	MYH10	65	50	84
10	UBR2	2	1	13
10	AGPS	0	0	9
10	ZC3H13	13	6	28
10	KIAA1147	0	0	8
10	MKI67	0	0	7
10	DYNC1H1	95	73	124
10	POLQ	0	0	9
10	TNRC6A	2	1	11
10	TNC	200	171	235
10	UBR5	4	2	11
10	KIAA2018	0	0	7
10	HEATR5B	0	0	8
10	SPTAN1	49	35	69
10	CHD8	0	0	7
10	SON	0	0	5
10	VPS13A	7	3	19
10	SIPA1L3	0	0	8
10	NOTCH2	0	0	7
10	DOCK7	0	0	7
10	GPR107	6	3	15
10	FBN1	67	51	88
10	FLNA	357	324	394
10	SRRM2	20	13	33
10	C14orf132	7	3	19
10	AFAP1	13	6	28
10	SSH1	18	10	34
10	DIP2C	0	0	8
10	USP24	0	0	8
10	VCAN	14	8	25
10	MED14	2	1	11
10	KPNA4	5	2	16
10	MALAT1	4	2	13
10	FYCO1	0	0	6
10	ZKSCAN2	0	0	8
10	CKAP5	16	9	27
10	ASCC3	0	0	6
10	ABCA2	2	1	10
10	PRRC2B	42	30	59
10	AFF4	0	0	7
10	RNF169	0	0	8
10	SMARCA5	26	17	40
10	FRY	0	0	9
10	FOSB	6	3	15
10	PHIP	5	2	16
10	PDS5A	5	2	16
10	IQGAP1	82	65	104
10	STARD9	0	0	8
10	PCNX	25	15	42
10	HIVEP2	2	1	14
10	AKAP11	0	0	9
10	NF1	13	6	27
10	SLC38A1	2	1	8
10	FLNB	2	1	11
10	ARL10	0	0	7
10	IGF2R	55	42	73
10	NR4A1	2	1	10
10	TMOD2	0	0	7
10	CREBBP	0	0	8
10	SLC7A11	38	27	54
10	PRPF8	63	48	84
10	NUMA1	0	0	6
10	LYST	2	1	13
10	LMTK2	2	1	12
10	AMOTL1	22	13	38
10	NRIP1	2	1	12
10	H6PD	2	1	12
10	ATP11A	0	0	8
10	DIP2B	12	6	25
10	KIAA1199	97	78	122
10	CENPF	0	0	7
10	ANKRD52	0	0	7
10	DNAJC13	10	4	22
10	GTF3C1	16	9	30
10	PLXNA1	8	3	20
10	TLN1	218	191	250
10	FZD4	0	0	7
10	ALPK2	9	4	22
10	THSD4	2	1	12
10	COL5A1	191	165	221
10	ZFC3H1	2	1	13
10	PAPPA	57	43	76
10	CASC5	0	0	7
10	CACNA1A	0	0	8
10	PRKDC	10	4	22
10	REV3L	5	2	16
10	KIDINS220	0	0	8
10	LRP1	11	5	23
10	HERC2	0	0	7
10	MAN1A2	2	1	12
10	ITGA2	12	6	26
10	COL7A1	7	3	19
10	HELZ2	0	0	7
