cell	feat	expr_map	expr_ci_lower	expr_ci_upper
48	ASCC3	0	0	6
48	FZD4	0	0	7
48	SVEP1	77	61	99
48	SIPA1L3	5	2	18
48	PTPN14	71	53	95
48	TLN1	83	67	104
48	PIEZO1	27	17	42
48	IGF2R	49	36	66
48	KIAA1199	181	154	213
48	SCUBE3	13	6	27
48	MALAT1	2	1	9
48	PRKDC	12	6	26
48	SRRM2	51	39	69
48	PRRC2B	31	21	46
48	NUP98	2	1	11
48	STARD9	2	1	13
48	PLXNA1	0	0	8
48	CREBBP	27	16	45
48	NOTCH2	2	1	12
48	FASN	35	22	55
48	CBL	0	0	8
48	SLC7A11	6	3	15
48	FBN2	615	565	659
48	PIK3CA	0	0	8
48	MKI67	0	0	7
48	FLNB	2	1	11
48	SSH1	23	14	40
48	THSD4	5	2	15
48	ROCK2	15	8	27
48	UBR5	12	6	22
48	CBX5	0	0	5
48	NKTR	0	0	7
48	ZKSCAN2	0	0	8
52	EGFR	0	0	8
52	MYH10	57	43	75
52	LRP1	50	36	70
52	FBN2	141	118	169
52	DSEL	0	0	7
52	COL5A1	96	79	119
52	SPTBN1	26	17	40
52	LUZP1	5	2	16
52	IQGAP1	10	5	20
52	GPR107	2	1	9
52	FYCO1	0	0	6
52	ATP11A	0	0	8
52	KIAA1462	10	5	20
52	CREBBP	16	8	31
52	SLC5A3	0	0	9
52	FLNA	227	201	258
52	HEATR5B	0	0	8
52	AFF4	34	22	52
52	AGPS	0	0	9
52	PRRC2B	17	10	30
52	VCAN	0	0	5
52	CKAP5	0	0	5
52	NUMA1	4	2	14
52	COL7A1	35	23	55
52	FAM208B	14	7	28
52	MALAT1	0	0	6
52	TMOD2	0	0	7
52	KIAA1199	19	12	33
52	SLC38A1	0	0	5
52	TEAD1	17	10	30
52	SLC7A11	2	1	9
52	PCNX	10	4	22
52	REV3L	0	0	7
52	SPTAN1	46	33	66
52	MED14	2	1	11
52	LYST	0	0	8
52	NF1	2	1	12
52	NRIP1	0	0	7
52	SMARCA5	2	1	8
52	TLN1	89	72	110
52	SON	5	3	14
52	USP9X	0	0	6
52	AMOTL1	5	2	15
52	ZFC3H1	0	0	8
52	PLXNA1	2	1	12
52	POLQ	0	0	9
52	NUP98	2	1	11
52	PRKDC	7	3	19
52	KIDINS220	10	4	24
52	BRCA2	0	0	8
52	DIEXF	0	0	8
52	DOPEY1	0	0	8
52	C17orf51	2	1	11
52	SVEP1	34	24	50
52	H6PD	33	21	52
52	FBN1	45	33	63
52	FLNC	25	16	38
52	VPS13A	0	0	7
52	VPS13D	0	0	7
52	STARD9	0	0	8
52	PRPF8	28	19	43
52	ALPK2	4	2	15
52	HELZ2	7	3	19
52	THBS1	543	508	580
52	KIAA1147	0	0	8
52	NOTCH2	5	2	16
52	PHIP	0	0	8
52	QSER1	0	0	9
52	SSH1	2	1	12
52	DYNC1H1	29	18	47
52	GTF3C1	2	1	11
52	MAN1A2	5	2	15
52	ABCA2	0	0	6
52	TNC	0	0	6
52	SIPA1L3	14	7	30
52	PAPPA	465	422	507
52	CASC5	0	0	7
52	NKTR	5	2	15
52	NR4A1	0	0	6
52	USP24	0	0	8
52	CENPF	0	0	7
52	CACNA1A	5	2	17
52	PDS5A	13	6	26
52	HIVEP1	0	0	8
52	RAB3B	0	0	6
52	SCUBE3	10	4	24
52	TNRC6A	4	2	14
52	CBL	8	3	22
52	CHD8	0	0	7
52	PIK3CA	0	0	8
52	ARL10	0	0	7
52	RNF169	0	0	8
52	HIVEP2	0	0	9
52	FASN	2	1	12
52	ANKRD52	10	4	23
52	KPNA4	2	1	12
52	UBR2	5	2	17
52	TPR	0	0	7
52	UBR5	0	0	5
52	DIP2B	0	0	7
52	THSD4	2	1	12
52	ROCK2	21	13	35
52	FZD4	0	0	7
52	C14orf132	0	0	7
52	DIP2C	2	1	13
52	FOSB	0	0	6
52	DNAJC13	17	9	32
52	IGF2R	24	16	37
52	SRRM2	20	13	33
52	HERC2	0	0	7
52	LMTK2	0	0	8
52	PIEZO1	36	25	53
52	AFAP1	0	0	8
52	USP34	0	0	8
52	FRY	0	0	9
52	ZC3H13	8	3	20
52	MKI67	0	0	7
52	ASCC3	7	3	17
52	FLNB	0	0	7
52	CBX5	2	1	9
52	CEP250	0	0	8
52	DOCK7	2	1	12
52	ZKSCAN2	2	1	12
52	PRKCA	2	1	11
52	ITGA2	0	0	7
52	AKAP11	0	0	9
52	ALMS1	0	0	6
52	PTPN14	36	24	55
52	KIAA2018	5	2	15
52	GTF3C4	0	0	8
42	ANKRD52	10	4	23
42	COL7A1	30	19	48
42	ALPK2	27	17	44
42	DIP2B	0	0	7
42	PRPF8	193	165	226
42	REV3L	0	0	7
42	AFF4	31	20	49
42	PAPPA	187	161	219
42	KIAA1199	31	20	46
42	DSEL	19	11	34
42	ZFC3H1	19	10	36
42	PIK3CA	0	0	8
42	FLNB	28	17	45
42	SVEP1	142	119	170
42	ROCK2	13	7	24
42	MKI67	0	0	7
42	IQGAP1	46	34	63
42	H6PD	33	21	52
42	CHD8	4	2	15
42	TMOD2	0	0	7
42	SRRM2	29	19	43
42	USP34	8	3	20
42	MYH10	67	52	86
42	C14orf132	0	0	7
42	SPTAN1	77	59	101
42	HELZ2	5	2	15
42	CASC5	0	0	7
42	NUP98	0	0	7
42	HIVEP2	0	0	9
42	FRY	6	2	19
42	GTF3C1	12	6	24
42	PDS5A	15	8	30
42	DIEXF	5	2	17
42	TEAD1	43	31	61
42	FZD4	13	6	27
42	CREBBP	2	1	12
42	LMTK2	19	10	35
42	RNF169	2	1	13
42	VCAN	2	1	9
42	CACNA1A	8	3	21
42	PRRC2B	44	32	62
42	USP9X	27	18	43
42	AMOTL1	0	0	7
42	FLNA	675	628	718
42	THBS1	1010	961	1053
42	TNC	95	75	121
42	PRKCA	9	4	21
42	THSD4	13	6	26
42	CEP250	10	4	24
42	RAB3B	0	0	6
42	DNAJC13	7	3	19
42	FASN	51	36	74
42	ALMS1	7	3	17
42	SON	13	8	24
42	PLXNA1	10	4	24
42	SLC5A3	0	0	9
42	TLN1	137	116	162
42	FOSB	0	0	6
42	ARL10	0	0	7
42	GPR107	17	10	29
42	HEATR5B	0	0	8
42	CENPF	0	0	7
42	HERC2	24	15	40
42	C17orf51	30	19	48
42	DIP2C	8	3	21
42	NKTR	0	0	7
42	VPS13D	7	3	19
42	SCUBE3	0	0	7
42	EGFR	0	0	8
42	FBN2	856	796	901
42	ABCA2	4	2	14
42	DYNC1H1	127	101	159
42	LUZP1	16	8	31
42	NR4A1	0	0	6
42	SIPA1L3	5	2	18
42	CBL	17	9	34
42	UBR2	0	0	8
42	UBR5	12	6	22
42	NUMA1	92	72	119
42	DOPEY1	0	0	8
42	CKAP5	4	2	11
42	VPS13A	0	0	7
42	AFAP1	16	8	31
42	FLNC	42	30	58
42	HIVEP1	2	1	13
42	KIAA1462	2	1	8
42	ZC3H13	10	4	24
42	AGPS	0	0	9
42	PRKDC	20	11	36
42	TPR	26	16	44
42	FBN1	138	115	166
42	LRP1	89	70	114
42	FAM208B	4	2	14
42	SPTBN1	10	5	21
42	NOTCH2	0	0	7
42	STARD9	0	0	8
42	MAN1A2	2	1	12
42	NRIP1	16	8	31
42	QSER1	0	0	9
42	KIAA1147	0	0	8
42	COL5A1	191	165	221
42	PHIP	8	3	20
42	DOCK7	26	16	44
42	SSH1	21	12	37
42	ITGA2	20	11	36
42	FYCO1	42	30	61
42	IGF2R	34	24	49
42	PTPN14	102	81	130
42	MED14	2	1	11
42	AKAP11	0	0	9
42	KIDINS220	30	18	49
42	MALAT1	49	35	67
42	PCNX	20	11	36
42	TNRC6A	24	15	40
42	BRCA2	0	0	8
42	PIEZO1	31	21	48
42	KPNA4	0	0	8
42	SMARCA5	4	2	11
42	GTF3C4	0	0	8
42	SLC38A1	4	2	11
42	LYST	2	1	13
42	ATP11A	2	1	13
42	SLC7A11	0	0	5
42	KIAA2018	0	0	7
42	USP24	8	3	21
42	NF1	10	4	23
42	CBX5	0	0	5
42	POLQ	0	0	9
42	ZKSCAN2	0	0	8
42	ASCC3	9	4	20
41	AFF4	7	3	18
41	NUP98	0	0	7
41	REV3L	7	3	19
41	DSEL	2	1	11
41	KIAA1147	0	0	8
41	KIDINS220	24	14	42
41	GTF3C1	16	9	30
41	PTPN14	12	6	24
41	CASC5	0	0	7
41	FOSB	0	0	6
41	THSD4	7	3	19
41	ZKSCAN2	0	0	8
41	FLNA	183	160	211
41	H6PD	27	16	46
41	KIAA1462	8	4	17
41	FZD4	2	1	12
41	SLC5A3	0	0	9
41	POLQ	0	0	9
41	CENPF	5	2	16
41	SLC38A1	2	1	8
41	ZFC3H1	2	1	13
41	USP24	0	0	8
41	LUZP1	10	4	23
41	FLNC	16	10	28
41	MYH10	10	5	20
41	ALPK2	4	2	15
41	SIPA1L3	2	1	14
41	HERC2	0	0	7
41	USP9X	6	3	17
41	IQGAP1	2	1	9
41	NOTCH2	0	0	7
41	NF1	0	0	7
41	PLXNA1	5	2	16
41	C17orf51	0	0	7
41	PRKDC	15	8	29
41	CACNA1A	0	0	8
41	HELZ2	0	0	7
41	SSH1	0	0	7
41	CBX5	2	1	9
41	ATP11A	0	0	8
41	CKAP5	2	1	8
41	VCAN	35	25	50
41	PDS5A	18	10	33
41	NUMA1	29	18	46
41	AGPS	0	0	9
41	FYCO1	4	2	14
41	RAB3B	0	0	6
41	TPR	7	3	20
41	AMOTL1	17	9	32
41	SMARCA5	2	1	8
41	VPS13A	0	0	7
41	SPTBN1	19	12	32
41	KPNA4	0	0	8
41	ZC3H13	5	2	16
41	MALAT1	13	7	25
41	GPR107	17	10	29
41	SON	1	1	8
41	LYST	0	0	8
41	NRIP1	5	2	16
41	BRCA2	0	0	8
41	DYNC1H1	31	20	50
41	TNC	331	292	372
41	PHIP	0	0	8
41	LRP1	119	97	147
41	SRRM2	12	6	23
41	FASN	0	0	8
41	HIVEP1	0	0	8
41	FLNB	15	8	29
41	UBR5	10	5	19
41	SPTAN1	37	25	55
41	DIP2B	2	1	11
41	IGF2R	124	104	150
41	KIAA2018	2	1	11
41	PIK3CA	0	0	8
41	THBS1	355	327	386
41	ABCA2	4	2	14
41	DOPEY1	0	0	8
41	QSER1	0	0	9
41	PRPF8	68	52	89
41	ALMS1	0	0	6
41	HIVEP2	5	2	18
41	HEATR5B	0	0	8
41	SCUBE3	10	4	24
41	USP34	2	1	12
41	COL7A1	102	80	131
41	ASCC3	4	2	14
41	AKAP11	0	0	9
41	MED14	0	0	7
41	FAM208B	9	4	21
41	CBL	2	1	14
41	TMOD2	2	1	12
41	KIAA1199	660	606	704
41	TEAD1	8	4	19
41	C14orf132	0	0	7
41	GTF3C4	0	0	8
41	TLN1	81	65	102
41	DIEXF	0	0	8
41	FRY	0	0	9
41	DIP2C	8	3	21
41	PCNX	5	2	15
41	TNRC6A	0	0	7
41	PRKCA	14	7	28
41	LMTK2	0	0	8
41	NKTR	7	3	19
41	ARL10	0	0	7
41	DNAJC13	5	2	15
41	NR4A1	2	1	10
41	CREBBP	21	12	38
41	ROCK2	19	12	32
41	ANKRD52	2	1	12
41	SVEP1	38	27	55
41	CEP250	0	0	8
41	DOCK7	5	2	16
41	FBN1	101	82	126
41	VPS13D	0	0	7
41	PRRC2B	13	7	25
41	SLC7A11	10	5	21
41	MAN1A2	2	1	12
41	ITGA2	12	6	26
41	RNF169	11	5	26
41	PAPPA	373	335	413
41	COL5A1	80	64	101
41	AFAP1	5	2	16
41	MKI67	0	0	7
41	STARD9	8	3	22
41	FBN2	221	191	254
41	EGFR	0	0	8
41	CHD8	0	0	7
41	PIEZO1	34	23	50
41	UBR2	2	1	13
6	MKI67	0	0	7
6	THSD4	13	6	26
6	TPR	13	6	27
6	AFAP1	43	29	65
6	PIEZO1	9	4	19
6	FYCO1	11	6	24
6	USP9X	39	27	57
6	FLNA	405	369	443
6	NOTCH2	7	3	19
6	AKAP11	15	7	32
6	KIAA1147	5	2	17
6	DNAJC13	10	4	22
6	PRRC2B	68	52	90
6	PCNX	33	21	51
6	SCUBE3	0	0	7
6	HERC2	9	4	21
6	UBR5	20	12	32
6	TNRC6A	22	13	37
6	VCAN	14	8	25
6	HIVEP1	5	2	17
6	POLQ	0	0	9
6	FZD4	0	0	7
6	C14orf132	0	0	7
6	DIP2B	7	3	19
6	FAM208B	2	1	11
6	NR4A1	0	0	6
6	FOSB	0	0	6
6	KPNA4	0	0	8
6	SLC7A11	42	30	59
6	LYST	0	0	8
6	COL7A1	30	19	48
6	USP34	5	2	16
6	KIAA1462	18	11	30
6	BRCA2	2	1	13
6	CBL	8	3	22
6	SLC5A3	18	9	35
6	DOPEY1	5	2	18
6	SIPA1L3	11	5	26
6	KIAA2018	7	3	19
6	ZC3H13	49	33	71
6	CREBBP	10	4	24
6	DIP2C	2	1	13
6	LMTK2	16	8	31
6	ALPK2	49	35	71
6	IGF2R	69	54	89
6	TNC	149	124	180
6	SMARCA5	6	3	14
6	TMOD2	0	0	7
6	SRRM2	74	58	95
6	CASC5	5	2	16
6	STARD9	2	1	13
6	HELZ2	2	1	11
6	FLNB	20	11	36
6	COL5A1	229	201	262
6	NUP98	0	0	7
6	SPTAN1	77	59	101
6	VPS13D	15	8	29
6	CHD8	12	6	25
6	GTF3C1	9	4	21
6	SON	25	17	39
6	GPR107	21	13	34
6	CACNA1A	0	0	8
6	REV3L	2	1	12
6	ALMS1	2	1	10
6	H6PD	22	12	39
6	USP24	2	1	12
6	DIEXF	17	8	33
6	PTPN14	71	53	95
6	KIDINS220	16	8	32
6	LUZP1	24	14	41
6	FBN1	93	74	117
6	CENPF	2	1	12
6	NRIP1	13	6	27
6	QSER1	0	0	9
6	ITGA2	10	4	23
6	SPTBN1	17	10	29
6	SLC38A1	0	0	5
6	NF1	7	3	20
6	GTF3C4	0	0	8
6	HIVEP2	11	5	27
6	NKTR	2	1	11
6	PLXNA1	5	2	16
6	PAPPA	792	734	837
6	PHIP	8	3	20
6	DOCK7	0	0	7
6	ATP11A	5	2	17
6	PIK3CA	0	0	8
6	AFF4	12	6	25
6	ASCC3	4	2	14
6	CKAP5	0	0	5
6	VPS13A	12	6	25
6	EGFR	17	9	34
6	MED14	0	0	7
6	CEP250	0	0	8
6	UBR2	31	19	51
6	SVEP1	58	44	77
6	MYH10	55	42	73
6	THBS1	1574	1512	1619
6	NUMA1	90	70	116
6	DYNC1H1	71	53	97
6	ZFC3H1	2	1	13
6	HEATR5B	11	4	24
6	ZKSCAN2	2	1	12
6	TEAD1	2	1	9
6	PRPF8	156	131	186
6	PDS5A	20	12	36
6	ROCK2	21	13	35
6	CBX5	0	0	5
6	MALAT1	263	230	300
6	ARL10	8	3	20
6	PRKDC	33	21	52
6	MAN1A2	0	0	7
6	PRKCA	14	7	28
6	FRY	0	0	9
6	FLNC	84	67	106
6	DSEL	12	6	25
6	C17orf51	15	8	29
6	IQGAP1	6	3	15
6	SSH1	5	2	16
6	TLN1	153	130	180
6	AGPS	12	5	27
6	RAB3B	4	2	14
6	LRP1	41	29	59
6	KIAA1199	75	58	97
6	ABCA2	0	0	6
6	RNF169	11	5	26
6	FASN	68	49	93
6	ANKRD52	5	2	16
6	AMOTL1	35	23	54
6	FBN2	821	763	866
43	DIP2C	22	12	40
43	HELZ2	5	2	15
43	RNF169	2	1	13
43	FZD4	2	1	12
43	IGF2R	53	40	70
43	CBX5	0	0	5
43	ZKSCAN2	0	0	8
43	ATP11A	5	2	17
43	NKTR	2	1	11
43	SRRM2	55	42	74
43	PIK3CA	0	0	8
43	PHIP	2	1	12
43	CEP250	16	8	31
43	SIPA1L3	2	1	14
43	TMOD2	0	0	7
43	H6PD	5	2	17
43	COL5A1	294	262	329
43	UBR5	6	3	14
43	GTF3C1	31	20	48
43	C17orf51	15	8	29
43	AMOTL1	81	62	107
43	TNC	499	451	543
43	TLN1	252	223	285
43	KIDINS220	13	6	28
43	HERC2	12	6	25
43	USP34	8	3	20
43	QSER1	3	1	15
43	ABCA2	4	2	14
43	FLNB	23	13	39
43	EGFR	17	9	34
43	MAN1A2	2	1	12
43	PRKDC	18	10	33
43	ANKRD52	26	16	44
43	SVEP1	66	51	87
43	USP9X	44	31	62
43	LYST	0	0	8
43	FASN	16	8	31
43	DSEL	14	7	28
43	FYCO1	21	12	36
43	CBL	20	11	38
43	FLNA	1047	987	1092
43	ASCC3	2	1	10
43	SMARCA5	4	2	11
43	FBN1	290	256	327
43	ARL10	0	0	7
43	FLNC	147	124	175
43	LRP1	229	198	265
43	DIEXF	17	8	33
43	PRKCA	39	27	58
43	C14orf132	0	0	7
43	VCAN	25	16	38
43	SLC38A1	0	0	5
43	PAPPA	533	487	576
43	DNAJC13	22	13	38
43	PDS5A	10	4	23
43	NF1	10	4	23
43	IQGAP1	14	8	26
43	NOTCH2	0	0	7
43	AFF4	24	15	40
43	MKI67	5	2	15
43	FRY	3	1	14
43	GTF3C4	0	0	8
43	GPR107	10	5	21
43	COL7A1	133	108	165
43	NUP98	5	2	15
43	SSH1	31	20	50
43	ITGA2	0	0	7
43	DIP2B	5	2	15
43	ZC3H13	10	4	24
43	ROCK2	10	5	21
43	PRPF8	127	105	155
43	NR4A1	2	1	10
43	PRRC2B	22	13	36
43	MYH10	75	59	95
43	AGPS	3	1	14
43	SPTBN1	106	86	131
43	ALMS1	2	1	10
43	USP24	0	0	8
43	SPTAN1	169	141	202
43	CHD8	0	0	7
43	KIAA1147	0	0	8
43	DYNC1H1	164	134	199
43	CENPF	0	0	7
43	HIVEP1	0	0	8
43	ALPK2	57	41	79
43	ZFC3H1	0	0	8
43	SCUBE3	2	1	12
43	KPNA4	0	0	8
43	THSD4	18	10	33
43	TEAD1	39	28	56
43	UBR2	8	3	21
43	DOPEY1	0	0	8
43	CREBBP	21	12	38
43	PCNX	15	8	29
43	KIAA2018	7	3	19
43	BRCA2	0	0	8
43	FOSB	0	0	6
43	CKAP5	0	0	5
43	AFAP1	13	6	28
43	MALAT1	22	14	36
43	NRIP1	24	14	41
43	CASC5	0	0	7
43	SON	13	8	24
43	AKAP11	0	0	9
43	MED14	0	0	7
43	STARD9	0	0	8
43	KIAA1462	41	30	57
43	CACNA1A	22	12	39
43	THBS1	1020	971	1063
43	LMTK2	2	1	12
43	RAB3B	29	18	46
43	KIAA1199	174	148	206
43	TPR	29	18	47
43	FAM208B	2	1	11
43	DOCK7	0	0	7
43	FBN2	1495	1414	1541
43	HIVEP2	20	11	39
43	VPS13D	5	2	15
43	SLC5A3	3	1	14
43	NUMA1	46	32	66
43	PIEZO1	11	5	22
43	PTPN14	78	60	103
43	POLQ	0	0	9
43	REV3L	0	0	7
43	TNRC6A	2	1	11
43	SLC7A11	48	36	66
43	LUZP1	10	4	23
43	PLXNA1	16	8	31
43	VPS13A	5	2	15
43	HEATR5B	0	0	8
17	MAN1A2	2	1	12
17	PHIP	2	1	12
17	ANKRD52	5	2	16
17	POLQ	0	0	9
17	PRPF8	72	56	94
17	PIEZO1	36	25	53
17	ITGA2	2	1	11
17	PIK3CA	0	0	8
17	DOCK7	10	4	24
17	GTF3C4	0	0	8
17	CHD8	4	2	15
17	COL7A1	7	3	19
17	TMOD2	0	0	7
17	USP9X	27	18	43
17	KIAA1199	1016	948	1062
17	NR4A1	0	0	6
17	NF1	2	1	12
17	CBL	0	0	8
17	SIPA1L3	11	5	26
17	KPNA4	0	0	8
17	TNC	44	31	63
17	NUP98	0	0	7
17	PTPN14	80	62	106
17	VCAN	10	5	20
17	VPS13D	7	3	19
17	PRKDC	23	13	39
17	SMARCA5	0	0	5
17	SSH1	0	0	7
17	THSD4	20	12	36
17	CEP250	2	1	12
17	FBN1	216	187	250
17	PDS5A	28	18	46
17	SCUBE3	21	12	38
17	PLXNA1	2	1	12
17	USP24	2	1	12
17	EGFR	2	1	13
17	CREBBP	8	3	20
17	MED14	5	2	15
17	AFF4	41	28	61
17	FAM208B	14	7	28
17	KIAA1147	0	0	8
17	USP34	21	12	38
17	HELZ2	0	0	7
17	LRP1	50	36	70
17	ZKSCAN2	2	1	12
17	NOTCH2	2	1	12
17	LYST	0	0	8
17	DIEXF	2	1	13
17	ARL10	0	0	7
17	H6PD	8	3	21
17	IQGAP1	29	20	44
17	ZFC3H1	8	3	21
17	DNAJC13	25	15	42
17	AGPS	0	0	9
17	PRKCA	19	11	34
17	RNF169	5	2	18
17	REV3L	0	0	7
17	NUMA1	80	61	105
17	CASC5	5	2	16
17	SON	19	12	31
17	FYCO1	28	18	44
17	FOSB	0	0	6
17	TNRC6A	0	0	7
17	SLC5A3	0	0	9
17	AMOTL1	15	8	29
17	QSER1	12	5	29
17	LUZP1	29	18	47
17	ASCC3	4	2	14
17	DIP2C	2	1	13
17	STARD9	2	1	13
17	CACNA1A	2	1	12
17	HIVEP2	0	0	9
17	ZC3H13	13	6	28
17	THBS1	1120	1068	1164
17	NKTR	0	0	7
17	AFAP1	10	4	24
17	UBR5	16	9	27
17	C14orf132	0	0	7
17	DYNC1H1	84	64	112
17	SLC7A11	63	49	83
17	KIAA1462	8	4	17
17	RAB3B	2	1	11
17	MYH10	12	6	22
17	SPTBN1	23	15	37
17	HEATR5B	0	0	8
17	DSEL	19	11	34
17	ALPK2	2	1	11
17	CENPF	0	0	7
17	PRRC2B	13	7	25
17	AKAP11	0	0	9
17	FBN2	356	318	395
17	LMTK2	2	1	12
17	SRRM2	35	24	50
17	NRIP1	0	0	7
17	COL5A1	84	68	105
17	CBX5	0	0	5
17	DIP2B	0	0	7
17	KIAA2018	23	13	39
17	GTF3C1	33	22	51
17	VPS13A	5	2	15
17	FLNB	38	25	57
17	ATP11A	0	0	8
17	SLC38A1	0	0	5
17	CKAP5	0	0	5
17	TEAD1	28	19	43
17	SVEP1	88	70	111
17	TLN1	111	92	134
17	FLNC	29	20	43
17	GPR107	4	2	12
17	FRY	3	1	14
17	IGF2R	81	65	103
17	BRCA2	0	0	8
17	HIVEP1	0	0	8
17	C17orf51	0	0	7
17	FZD4	0	0	7
17	UBR2	0	0	8
17	FASN	5	2	16
17	HERC2	4	2	14
17	ROCK2	54	40	73
17	PAPPA	322	286	360
17	FLNA	369	335	406
17	PCNX	25	15	42
17	ALMS1	0	0	6
17	ABCA2	4	2	14
17	SPTAN1	103	82	130
17	TPR	47	33	69
17	MKI67	0	0	7
17	KIDINS220	30	18	49
17	DOPEY1	0	0	8
17	MALAT1	2	1	9
45	STARD9	0	0	8
45	TNRC6A	27	17	43
45	EGFR	17	9	34
45	ASCC3	7	3	17
45	REV3L	0	0	7
45	PIK3CA	0	0	8
45	FAM208B	17	9	31
45	FYCO1	28	18	44
45	CHD8	7	3	18
45	LYST	0	0	8
45	MYH10	30	21	44
45	NUMA1	82	64	108
45	DOPEY1	5	2	18
45	ANKRD52	7	3	20
45	USP9X	11	5	23
45	PIEZO1	4	2	13
45	TNC	25	16	41
45	NKTR	5	2	15
45	AKAP11	6	2	19
45	ARL10	0	0	7
45	FASN	10	4	24
45	ALMS1	0	0	6
45	ALPK2	27	17	44
45	FLNA	145	124	170
45	SMARCA5	2	1	8
45	BRCA2	0	0	8
45	SIPA1L3	0	0	8
45	SLC38A1	0	0	5
45	HERC2	2	1	11
45	CACNA1A	2	1	12
45	KPNA4	8	3	20
45	DSEL	4	2	15
45	ZFC3H1	8	3	21
45	PCNX	15	8	29
45	GTF3C4	0	0	8
45	KIAA1147	0	0	8
45	KIDINS220	10	4	24
45	VPS13D	2	1	11
45	HELZ2	7	3	19
45	RNF169	0	0	8
45	TLN1	180	156	209
45	FBN2	188	162	220
45	QSER1	0	0	9
45	DIP2C	0	0	8
45	AFAP1	8	3	20
45	DIP2B	0	0	7
45	KIAA1462	30	21	45
45	PTPN14	41	28	61
45	HIVEP1	0	0	8
45	AFF4	24	15	40
45	AGPS	3	1	14
45	CBX5	0	0	5
45	GTF3C1	26	16	42
45	SLC7A11	44	32	61
45	SRRM2	24	16	38
45	CREBBP	24	14	41
45	FLNB	0	0	7
45	FLNC	12	6	23
45	GPR107	2	1	9
45	KIAA2018	0	0	7
45	IQGAP1	44	32	61
45	KIAA1199	31	20	46
45	FRY	0	0	9
45	NOTCH2	0	0	7
45	PRRC2B	24	15	38
45	HIVEP2	0	0	9
45	DOCK7	0	0	7
45	USP34	27	16	45
45	C17orf51	2	1	11
45	ZKSCAN2	0	0	8
45	LMTK2	5	2	16
45	ABCA2	2	1	10
45	FBN1	147	123	176
45	SCUBE3	2	1	12
45	AMOTL1	17	9	32
45	ZC3H13	2	1	12
45	MALAT1	46	34	65
45	CENPF	2	1	12
45	DIEXF	0	0	8
45	NR4A1	0	0	6
45	SSH1	10	4	23
45	THSD4	2	1	12
45	CKAP5	2	1	8
45	ROCK2	50	37	68
45	VCAN	27	18	41
45	COL5A1	112	93	136
45	PRKDC	20	11	36
45	UBR5	8	4	17
45	PRKCA	0	0	7
45	COL7A1	100	78	128
45	ATP11A	2	1	13
45	UBR2	0	0	8
45	THBS1	611	573	649
45	LRP1	126	103	154
45	MAN1A2	2	1	12
45	USP24	11	4	24
45	DYNC1H1	31	20	50
45	NF1	5	2	16
45	MED14	0	0	7
45	CBL	5	2	18
45	FOSB	0	0	6
45	SPTBN1	36	25	53
45	TMOD2	0	0	7
45	NUP98	5	2	15
45	SLC5A3	0	0	9
45	HEATR5B	19	10	35
45	FZD4	5	2	16
45	H6PD	22	12	39
45	NRIP1	21	12	38
45	MKI67	0	0	7
45	CASC5	0	0	7
45	PLXNA1	5	2	16
45	VPS13A	0	0	7
45	SON	9	5	19
45	ITGA2	10	4	23
45	POLQ	0	0	9
45	TEAD1	24	15	38
45	SPTAN1	30	20	47
45	PAPPA	444	402	485
45	PDS5A	5	2	16
45	PHIP	0	0	8
45	TPR	21	12	37
45	SVEP1	34	24	50
45	LUZP1	16	8	31
45	PRPF8	33	22	48
45	IGF2R	34	24	49
45	CEP250	10	4	24
45	RAB3B	12	6	24
45	C14orf132	5	2	15
45	DNAJC13	5	2	15
32	PRPF8	242	210	277
32	KIAA2018	0	0	7
32	GPR107	17	10	29
32	NF1	23	14	40
32	GTF3C1	43	30	63
32	MED14	0	0	7
32	FBN1	216	187	250
32	DIP2C	5	2	17
32	ARL10	0	0	7
32	AMOTL1	45	31	66
32	FZD4	2	1	12
32	FLNB	17	9	32
32	SRRM2	45	33	62
32	NR4A1	0	0	6
32	VCAN	8	4	17
32	ABCA2	0	0	6
32	EGFR	0	0	8
32	DOCK7	0	0	7
32	PRKCA	4	2	14
32	UBR5	10	5	19
32	FOSB	0	0	6
32	MKI67	2	1	12
32	TNRC6A	24	15	40
32	PIK3CA	0	0	8
32	HELZ2	7	3	19
32	FYCO1	4	2	14
32	ASCC3	30	20	47
32	VPS13D	12	6	26
32	SLC5A3	12	5	27
32	QSER1	0	0	9
32	PRKDC	43	30	64
32	ZFC3H1	8	3	21
32	CREBBP	19	10	35
32	FRY	3	1	14
32	HERC2	7	3	18
32	DYNC1H1	74	55	100
32	AKAP11	3	1	14
32	SLC7A11	6	3	15
32	KPNA4	0	0	8
32	PTPN14	78	60	103
32	CACNA1A	2	1	12
32	KIAA1462	28	19	42
32	PAPPA	318	282	356
32	MYH10	52	40	70
32	THSD4	36	24	56
32	THBS1	1446	1387	1491
32	SSH1	10	4	23
32	LRP1	185	157	219
32	ALMS1	0	0	6
32	PDS5A	13	6	26
32	TLN1	180	156	209
32	AFF4	14	7	28
32	TMOD2	0	0	7
32	IGF2R	79	63	100
32	PLXNA1	13	6	28
32	SLC38A1	0	0	5
32	ANKRD52	0	0	7
32	CASC5	0	0	7
32	VPS13A	5	2	15
32	CBL	0	0	8
32	FBN2	1122	1052	1168
32	SPTAN1	93	74	119
32	KIAA1199	135	112	163
32	NUMA1	97	76	124
32	C14orf132	0	0	7
