cell	feat	expr_map	expr_ci_lower	expr_ci_upper
70	MYH10	61	47	79
70	THSD4	23	14	40
70	ZKSCAN2	2	1	12
70	TNC	177	149	210
70	SPTBN1	75	59	97
70	DNAJC13	12	6	25
70	MALAT1	0	0	6
70	VPS13D	35	23	54
70	KIDINS220	27	16	45
70	FLNA	913	857	957
70	AFF4	7	3	18
70	SSH1	2	1	12
70	ABCA2	0	0	6
70	FASN	103	80	134
70	DOCK7	0	0	7
70	AGPS	12	5	27
70	DIP2B	27	17	45
70	NRIP1	2	1	12
70	HELZ2	41	28	61
70	CKAP5	0	0	5
70	AFAP1	0	0	8
70	VCAN	16	10	28
70	NKTR	0	0	7
70	UBR2	2	1	13
70	SLC7A11	10	5	21
70	PRKCA	0	0	7
70	CEP250	8	3	20
70	FBN1	162	137	192
70	DSEL	19	11	34
70	KIAA2018	7	3	19
70	TPR	47	33	69
70	HIVEP1	14	6	29
82	UBR2	14	6	29
82	SPTAN1	75	57	98
82	TNC	0	0	6
82	C17orf51	2	1	11
82	GTF3C1	4	2	14
82	FLNC	88	70	110
82	MYH10	18	11	30
82	LYST	2	1	13
82	SMARCA5	10	5	20
82	ZC3H13	8	3	20
82	CBL	11	5	26
82	NKTR	2	1	11
82	NF1	34	22	53
82	SIPA1L3	0	0	8
82	AFAP1	95	73	124
82	POLQ	3	1	14
82	TMOD2	2	1	12
82	VPS13A	2	1	11
82	CREBBP	13	6	28
82	CACNA1A	0	0	8
82	IQGAP1	54	41	73
82	LRP1	18	10	31
82	LMTK2	2	1	12
82	C14orf132	10	4	23
82	SON	15	9	27
82	CKAP5	0	0	5
82	ALPK2	19	11	35
82	HERC2	0	0	7
82	PHIP	0	0	8
82	ITGA2	0	0	7
82	EGFR	2	1	13
82	GPR107	17	10	29
82	MKI67	0	0	7
82	SPTBN1	121	100	148
82	ABCA2	4	2	14
82	HIVEP2	14	7	31
82	ROCK2	19	12	32
82	PRKCA	56	41	78
82	H6PD	0	0	8
82	HELZ2	0	0	7
82	COL5A1	56	43	74
82	PTPN14	9	4	21
82	NUP98	25	15	42
82	FYCO1	4	2	14
82	KIAA1199	4	2	13
82	COL7A1	5	2	15
82	USP34	27	16	45
82	FRY	0	0	9
82	DOCK7	10	4	24
82	FASN	49	33	71
82	PAPPA	61	47	81
82	USP9X	18	10	32
82	ALMS1	4	2	13
82	DIEXF	11	5	25
82	TEAD1	6	3	16
82	FAM208B	22	13	37
82	LUZP1	5	2	16
82	NRIP1	8	3	20
82	TPR	7	3	20
82	MED14	2	1	11
82	HEATR5B	2	1	12
82	REV3L	0	0	7
82	KIAA1147	13	6	28
82	THSD4	15	8	30
82	ZKSCAN2	0	0	8
82	IGF2R	0	0	5
82	STARD9	0	0	8
82	PDS5A	18	10	33
82	CBX5	0	0	5
82	TNRC6A	19	11	34
82	VPS13D	0	0	7
82	PRRC2B	11	5	22
82	DIP2C	5	2	17
82	ATP11A	0	0	8
82	PIK3CA	0	0	8
82	SVEP1	0	0	5
82	NOTCH2	2	1	12
82	MAN1A2	0	0	7
82	PIEZO1	9	4	19
82	AFF4	4	2	14
82	HIVEP1	2	1	13
82	PRKDC	41	28	61
82	CENPF	0	0	7
82	NUMA1	24	15	40
82	PLXNA1	10	4	24
82	SLC38A1	0	0	5
82	UBR5	4	2	11
82	DOPEY1	0	0	8
82	KIAA2018	0	0	7
82	MALAT1	8	4	19
82	CASC5	8	3	20
82	CHD8	4	2	15
82	ASCC3	23	14	38
82	TLN1	230	202	262
82	FBN2	0	0	5
82	DNAJC13	15	8	29
82	THBS1	76	64	93
82	DYNC1H1	90	69	118
82	KIDINS220	8	3	20
82	RNF169	35	22	56
82	SLC5A3	3	1	14
82	ARL10	5	2	16
82	BRCA2	0	0	8
82	KPNA4	0	0	8
82	SSH1	0	0	7
82	GTF3C4	0	0	8
82	VCAN	0	0	5
82	SCUBE3	0	0	7
82	ZFC3H1	0	0	8
82	NR4A1	7	3	17
82	SRRM2	35	24	50
82	PCNX	5	2	15
82	USP24	0	0	8
82	QSER1	6	2	20
82	FLNA	591	547	633
82	DSEL	2	1	11
82	SLC7A11	0	0	5
82	CEP250	5	2	16
82	FOSB	0	0	6
82	AKAP11	3	1	14
82	AMOTL1	40	27	60
82	FLNB	48	34	70
82	FZD4	0	0	7
82	ANKRD52	7	3	20
82	PRPF8	77	60	99
82	DIP2B	0	0	7
82	FBN1	0	0	5
82	KIAA1462	8	4	17
82	AGPS	0	0	9
82	RAB3B	2	1	11
39	USP34	0	0	8
39	PLXNA1	0	0	8
39	AKAP11	3	1	14
39	EGFR	2	1	13
39	FAM208B	14	7	28
39	PIK3CA	0	0	8
39	DIP2B	0	0	7
39	VCAN	0	0	5
39	SLC7A11	2	1	9
39	SSH1	5	2	16
39	VPS13A	0	0	7
39	MAN1A2	2	1	12
39	IQGAP1	12	6	23
39	BRCA2	0	0	8
39	MKI67	2	1	12
39	ANKRD52	23	14	40
39	ALMS1	0	0	6
39	AMOTL1	30	19	48
39	CENPF	0	0	7
39	HELZ2	0	0	7
39	ATP11A	0	0	8
39	UBR2	0	0	8
39	C14orf132	2	1	11
39	PRPF8	70	54	91
39	UBR5	8	4	17
39	TEAD1	24	15	38
39	HEATR5B	0	0	8
39	SLC38A1	0	0	5
39	LMTK2	0	0	8
39	SIPA1L3	70	51	99
39	MALAT1	4	2	13
39	NUMA1	17	9	31
39	FASN	24	14	42
39	NUP98	2	1	11
39	KIAA1199	2	1	9
39	THSD4	5	2	15
39	FLNB	2	1	11
39	ARL10	0	0	7
39	SPTAN1	18	11	32
39	SON	21	14	34
39	SCUBE3	0	0	7
39	THBS1	26	19	36
39	LUZP1	2	1	12
39	PRKDC	5	2	15
39	REV3L	0	0	7
39	NOTCH2	0	0	7
39	HIVEP1	2	1	13
39	DNAJC13	5	2	15
39	MED14	2	1	11
39	KPNA4	0	0	8
39	AGPS	0	0	9
39	KIAA2018	0	0	7
39	ZKSCAN2	0	0	8
39	GPR107	0	0	5
39	TLN1	129	108	154
39	CKAP5	0	0	5
39	TMOD2	2	1	12
39	ZFC3H1	11	5	25
39	TNRC6A	17	9	31
39	FRY	0	0	9
39	DOPEY1	0	0	8
39	DIP2C	0	0	8
39	ITGA2	0	0	7
39	CREBBP	16	8	31
39	RAB3B	38	26	57
39	DYNC1H1	47	33	69
39	MYH10	34	24	49
39	HIVEP2	0	0	9
39	PAPPA	8	4	18
39	DOCK7	29	18	48
39	NKTR	5	2	15
39	CEP250	0	0	8
39	HERC2	0	0	7
39	C17orf51	5	2	15
39	SMARCA5	6	3	14
39	SVEP1	0	0	5
39	CBX5	0	0	5
39	NF1	7	3	20
39	PCNX	0	0	7
39	GTF3C4	0	0	8
39	PHIP	0	0	8
39	ROCK2	8	4	18
39	STARD9	0	0	8
39	KIAA1147	0	0	8
39	POLQ	3	1	14
39	FYCO1	2	1	10
39	PDS5A	0	0	7
39	CACNA1A	0	0	8
39	FLNC	14	8	26
39	ABCA2	2	1	10
39	NRIP1	2	1	12
39	FOSB	0	0	6
39	LYST	0	0	8
39	USP9X	6	3	17
39	COL7A1	0	0	7
39	PIEZO1	0	0	6
39	FBN1	0	0	5
39	VPS13D	0	0	7
39	RNF169	0	0	8
39	CHD8	14	7	28
39	USP24	0	0	8
39	IGF2R	0	0	5
39	PRRC2B	0	0	6
39	DIEXF	0	0	8
39	KIDINS220	0	0	8
39	FLNA	174	151	201
39	QSER1	0	0	9
39	AFF4	4	2	14
39	LRP1	6	3	16
39	DSEL	0	0	7
39	NR4A1	2	1	10
39	SRRM2	29	19	43
39	FZD4	0	0	7
39	PRKCA	27	17	43
39	KIAA1462	47	35	64
39	SLC5A3	0	0	9
39	TNC	0	0	6
39	FBN2	0	0	5
39	TPR	7	3	20
39	PTPN14	39	26	58
39	H6PD	8	3	21
39	AFAP1	40	27	62
39	ASCC3	2	1	10
39	GTF3C1	0	0	6
39	ALPK2	0	0	7
39	ZC3H13	0	0	8
39	SPTBN1	62	48	83
39	COL5A1	12	6	22
39	CBL	2	1	14
39	CASC5	0	0	7
56	FAM208B	9	4	21
56	AMOTL1	2	1	11
56	PLXNA1	2	1	12
56	FASN	27	16	45
56	SLC7A11	4	2	12
56	ZC3H13	8	3	20
56	AKAP11	0	0	9
56	MAN1A2	5	2	15
56	PDS5A	2	1	12
56	ZKSCAN2	0	0	8
56	COL5A1	189	163	219
56	SLC5A3	0	0	9
56	VCAN	0	0	5
56	DNAJC13	12	6	25
56	MKI67	15	8	30
56	FLNB	0	0	7
56	ASCC3	2	1	10
56	HERC2	2	1	11
56	NR4A1	0	0	6
56	DIP2C	0	0	8
56	FBN1	125	104	152
56	ITGA2	2	1	11
56	FLNA	267	238	300
56	LUZP1	10	4	23
56	CKAP5	28	19	42
56	ROCK2	13	7	24
56	ANKRD52	45	30	66
56	LYST	0	0	8
56	IGF2R	122	102	147
56	CASC5	0	0	7
56	NUMA1	29	18	46
56	KIAA1147	0	0	8
56	VPS13D	0	0	7
56	TPR	42	28	63
56	PTPN14	0	0	7
56	MALAT1	0	0	6
56	SPTAN1	84	66	109
56	CENPF	49	34	71
56	KPNA4	2	1	12
56	VPS13A	0	0	7
56	FRY	0	0	9
56	C14orf132	0	0	7
56	MYH10	12	6	22
56	CREBBP	0	0	8
56	AFF4	2	1	11
56	ALMS1	0	0	6
56	SON	3	2	11
56	BRCA2	0	0	8
56	UBR2	0	0	8
56	HIVEP2	5	2	18
56	USP24	0	0	8
56	DYNC1H1	153	125	188
56	H6PD	2	1	12
56	KIAA2018	0	0	7
56	AGPS	0	0	9
56	PAPPA	79	62	100
56	TLN1	103	85	126
56	ARL10	0	0	7
56	ALPK2	9	4	22
56	DSEL	0	0	7
56	SIPA1L3	5	2	18
56	TEAD1	8	4	19
56	UBR5	2	1	8
56	FLNC	75	59	96
56	STARD9	0	0	8
56	DIP2B	0	0	7
56	RAB3B	9	4	21
56	GTF3C1	50	36	71
56	NKTR	0	0	7
56	MED14	0	0	7
56	ATP11A	5	2	17
56	LRP1	11	5	23
56	AFAP1	0	0	8
56	CHD8	4	2	15
56	HIVEP1	0	0	8
56	DOPEY1	0	0	8
56	SMARCA5	2	1	8
56	THBS1	332	305	363
56	FZD4	2	1	12
56	PRPF8	41	29	59
56	TNRC6A	0	0	7
56	QSER1	0	0	9
56	PIEZO1	4	2	13
56	USP9X	0	0	6
56	CBL	0	0	8
56	CACNA1A	0	0	8
56	SRRM2	78	62	99
56	USP34	0	0	8
56	TNC	23	14	38
56	PRKCA	12	6	25
56	GTF3C4	0	0	8
56	PRRC2B	0	0	6
56	EGFR	0	0	8
56	CEP250	0	0	8
56	SSH1	5	2	16
56	TMOD2	0	0	7
56	HEATR5B	0	0	8
56	COL7A1	51	36	73
56	GPR107	4	2	12
56	SVEP1	34	24	50
56	IQGAP1	80	63	102
56	PHIP	0	0	8
56	NOTCH2	5	2	16
56	RNF169	0	0	8
56	C17orf51	0	0	7
56	LMTK2	2	1	12
56	DOCK7	5	2	16
56	NUP98	0	0	7
56	POLQ	0	0	9
56	SCUBE3	2	1	12
56	THSD4	0	0	7
56	KIAA1462	43	31	59
56	PRKDC	15	8	29
56	ZFC3H1	5	2	17
56	NF1	0	0	7
56	NRIP1	0	0	7
56	KIAA1199	86	68	109
56	FBN2	266	233	302
56	PCNX	15	8	29
56	SPTBN1	26	17	40
56	FOSB	0	0	6
56	REV3L	0	0	7
56	HELZ2	0	0	7
56	CBX5	0	0	5
56	SLC38A1	0	0	5
56	DIEXF	0	0	8
56	ABCA2	2	1	10
56	FYCO1	2	1	10
56	KIDINS220	2	1	12
56	PIK3CA	2	1	12
67	DOCK7	0	0	7
67	KIAA2018	5	2	15
67	CKAP5	82	65	103
67	SLC5A3	0	0	9
67	AMOTL1	66	48	90
67	REV3L	0	0	7
67	TMOD2	24	14	41
67	PLXNA1	0	0	8
67	LMTK2	16	8	31
67	NKTR	12	6	26
67	SMARCA5	4	2	11
67	TNRC6A	4	2	14
67	KIAA1462	14	8	25
67	UBR5	10	5	19
67	ZKSCAN2	2	1	12
67	LUZP1	32	20	51
67	IGF2R	34	24	49
67	FRY	9	3	24
67	ARL10	10	4	24
67	RAB3B	14	7	27
67	DOPEY1	14	7	30
67	ATP11A	2	1	13
67	ASCC3	4	2	14
67	PIK3CA	0	0	8
67	TPR	52	37	75
67	QSER1	18	9	37
67	FLNB	63	47	87
67	SPTBN1	82	65	105
67	THBS1	729	687	769
67	NOTCH2	2	1	12
67	MALAT1	17	10	30
67	EGFR	2	1	13
67	CASC5	0	0	7
67	H6PD	13	6	28
67	NRIP1	0	0	7
67	SSH1	18	10	34
67	PRKDC	74	56	100
67	HIVEP1	0	0	8
67	ZC3H13	16	8	31
67	PHIP	2	1	12
67	SLC7A11	21	13	34
67	SON	51	39	69
67	PTPN14	31	20	49
67	PRRC2B	11	5	22
67	PCNX	35	23	55
67	ITGA2	10	4	23
67	NUMA1	43	30	63
67	GTF3C4	0	0	8
67	PRPF8	149	125	179
67	PDS5A	2	1	12
67	FLNC	27	18	41
67	FZD4	0	0	7
67	RNF169	8	3	22
67	TLN1	274	243	308
67	AKAP11	0	0	9
67	SVEP1	19	11	32
67	ABCA2	4	2	14
67	CENPF	214	180	252
67	FAM208B	7	3	18
67	USP9X	6	3	17
67	PIEZO1	0	0	6
67	SCUBE3	2	1	12
67	COL7A1	12	6	26
67	MYH10	26	17	40
67	IQGAP1	42	30	59
67	CEP250	30	18	48
67	SLC38A1	0	0	5
67	SIPA1L3	5	2	18
67	TNC	58	43	79
67	FBN1	23	15	37
67	DIEXF	2	1	13
67	KIDINS220	8	3	20
67	UBR2	2	1	13
67	NUP98	0	0	7
67	USP34	0	0	8
67	FASN	89	68	118
67	NR4A1	0	0	6
67	ANKRD52	42	28	63
67	KIAA1147	0	0	8
67	GPR107	15	8	26
67	DIP2C	0	0	8
67	DNAJC13	27	17	45
67	DYNC1H1	129	104	162
67	BRCA2	0	0	8
67	KPNA4	5	2	16
67	POLQ	3	1	14
67	SPTAN1	136	112	166
67	CHD8	2	1	11
67	AFF4	4	2	14
67	VCAN	10	5	20
67	HERC2	0	0	7
67	LYST	2	1	13
67	MAN1A2	0	0	7
67	LRP1	6	3	16
67	GTF3C1	36	24	54
67	THSD4	7	3	19
67	SRRM2	80	64	102
67	COL5A1	211	184	242
67	VPS13D	0	0	7
67	FYCO1	0	0	6
67	DIP2B	15	8	29
67	CREBBP	13	6	28
67	C14orf132	15	8	29
67	STARD9	2	1	13
67	CACNA1A	5	2	17
67	NF1	2	1	12
67	USP24	0	0	8
67	HELZ2	5	2	15
67	KIAA1199	53	39	72
67	FOSB	2	1	9
67	MED14	5	2	15
67	HIVEP2	20	11	39
67	CBL	2	1	14
67	MKI67	236	201	275
67	FBN2	30	20	45
67	CBX5	0	0	5
67	ZFC3H1	0	0	8
67	FLNA	991	933	1036
67	DSEL	0	0	7
67	C17orf51	0	0	7
67	ALMS1	21	12	35
67	ALPK2	49	35	71
67	HEATR5B	11	4	24
67	AFAP1	19	10	35
67	PAPPA	0	0	5
67	AGPS	24	13	43
67	TEAD1	30	20	46
67	ROCK2	30	20	45
67	VPS13A	2	1	11
67	PRKCA	34	23	52
68	SLC7A11	19	11	31
68	NOTCH2	2	1	12
68	DOPEY1	11	5	26
68	SRRM2	72	57	93
68	KIAA2018	7	3	19
68	ZC3H13	8	3	20
68	SPTBN1	13	7	24
68	TMOD2	2	1	12
68	ALPK2	44	31	65
68	DNAJC13	15	8	29
68	KIAA1147	0	0	8
68	FAM208B	34	22	52
68	NR4A1	4	2	14
68	FZD4	0	0	7
68	PHIP	2	1	12
68	IQGAP1	19	11	31
68	FRY	0	0	9
68	SCUBE3	0	0	7
68	AKAP11	0	0	9
68	CBX5	0	0	5
68	STARD9	0	0	8
68	REV3L	0	0	7
68	PLXNA1	2	1	12
68	ZKSCAN2	0	0	8
68	HELZ2	7	3	19
68	TNC	46	33	66
68	SMARCA5	2	1	8
68	FLNC	121	101	147
68	AMOTL1	15	8	29
68	VPS13A	5	2	15
68	AGPS	0	0	9
68	MAN1A2	0	0	7
68	COL7A1	10	4	22
68	SLC5A3	6	2	18
68	ANKRD52	23	14	40
68	CBL	0	0	8
68	H6PD	0	0	8
68	MKI67	41	28	62
68	UBR2	11	5	25
68	LRP1	2	1	10
68	KIDINS220	5	2	17
68	ITGA2	2	1	11
68	HIVEP1	0	0	8
68	LYST	14	6	29
68	C17orf51	0	0	7
68	SPTAN1	18	11	32
68	FBN1	26	17	40
68	USP9X	2	1	10
68	RNF169	0	0	8
68	THBS1	661	622	701
68	DIEXF	2	1	13
68	MED14	2	1	11
68	SIPA1L3	20	11	38
68	FLNA	440	402	479
68	TEAD1	0	0	6
68	THSD4	5	2	15
68	PRRC2B	17	10	30
68	PRPF8	52	39	71
68	FASN	51	36	74
68	PIK3CA	16	8	31
68	RAB3B	29	18	46
68	VCAN	2	1	9
68	PCNX	33	21	51
68	ALMS1	4	2	13
68	MALAT1	214	184	248
68	ROCK2	10	5	21
68	TPR	34	22	53
68	NUP98	0	0	7
68	UBR5	4	2	11
68	CACNA1A	0	0	8
68	MYH10	34	24	49
68	FLNB	15	8	29
68	GPR107	2	1	9
68	PRKDC	48	34	70
68	PTPN14	12	6	24
68	SLC38A1	0	0	5
68	ABCA2	0	0	6
68	C14orf132	0	0	7
68	LMTK2	5	2	16
68	ASCC3	4	2	14
68	CASC5	0	0	7
68	SSH1	5	2	16
68	HERC2	7	3	18
68	POLQ	0	0	9
68	CHD8	2	1	11
68	COL5A1	169	145	197
68	PRKCA	4	2	14
68	IGF2R	51	38	68
68	FYCO1	14	7	27
68	ZFC3H1	2	1	13
68	NF1	2	1	12
68	USP24	2	1	12
68	AFF4	7	3	18
68	CEP250	10	4	24
68	TNRC6A	7	3	18
68	PDS5A	7	3	19
68	VPS13D	5	2	15
68	GTF3C4	0	0	8
68	USP34	0	0	8
68	FBN2	27	18	42
68	DYNC1H1	87	66	115
68	KIAA1462	32	23	47
68	PAPPA	0	0	5
68	ATP11A	2	1	13
68	HEATR5B	0	0	8
68	NRIP1	0	0	7
68	CREBBP	5	2	16
68	NKTR	5	2	15
68	HIVEP2	5	2	18
68	CKAP5	4	2	11
68	TLN1	91	74	113
68	KPNA4	2	1	12
68	QSER1	0	0	9
68	SVEP1	2	1	9
68	BRCA2	14	6	29
68	ARL10	0	0	7
68	DIP2C	2	1	13
68	PIEZO1	18	10	31
68	AFAP1	0	0	8
68	FOSB	0	0	6
68	DIP2B	2	1	11
68	EGFR	0	0	8
68	SON	33	24	48
68	NUMA1	19	11	34
68	DOCK7	5	2	16
68	DSEL	0	0	7
68	CENPF	13	6	26
68	LUZP1	13	6	27
68	KIAA1199	88	70	112
68	GTF3C1	53	38	74
16	QSER1	18	9	37
16	MYH10	2	1	8
16	C17orf51	0	0	7
16	BRCA2	0	0	8
16	KIAA1462	43	31	59
16	PRRC2B	17	10	30
16	UBR5	20	12	32
16	TEAD1	0	0	6
16	ANKRD52	18	10	34
16	PIK3CA	8	3	20
16	GTF3C1	46	32	66
16	THBS1	212	191	238
16	AMOTL1	7	3	19
16	HERC2	0	0	7
16	IGF2R	53	40	70
16	AFF4	12	6	25
16	UBR2	22	12	40
16	AFAP1	0	0	8
16	PRKDC	36	23	55
16	PRPF8	83	66	106
16	TMOD2	21	12	38
16	FLNC	73	57	94
16	DNAJC13	12	6	25
16	NUP98	0	0	7
16	ZKSCAN2	13	6	28
16	NR4A1	0	0	6
16	ROCK2	10	5	21
16	MAN1A2	20	12	36
16	TPR	42	28	63
16	C14orf132	10	4	23
16	GPR107	10	5	21
16	DYNC1H1	156	127	191
16	PIEZO1	0	0	6
16	FBN1	19	12	32
16	LMTK2	30	18	49
16	IQGAP1	57	43	75
16	SIPA1L3	14	7	30
16	HIVEP2	44	29	68
16	VPS13D	48	34	70
16	KIDINS220	2	1	12
16	FBN2	274	241	311
16	LRP1	2	1	10
16	FLNA	222	195	252
16	HIVEP1	5	2	17
16	USP34	0	0	8
16	PLXNA1	8	3	20
16	SMARCA5	0	0	5
16	CASC5	0	0	7
16	SLC38A1	0	0	5
16	KPNA4	2	1	12
16	ABCA2	4	2	14
16	DSEL	4	2	15
16	COL7A1	15	8	29
16	ATP11A	0	0	8
16	SPTAN1	18	11	32
16	DIEXF	17	8	33
16	NUMA1	134	109	165
16	MKI67	15	8	30
16	NF1	2	1	12
16	FASN	106	82	137
16	RNF169	2	1	13
16	DIP2C	2	1	13
16	CACNA1A	5	2	17
16	SVEP1	51	38	70
16	FLNB	2	1	11
16	KIAA1199	0	0	6
16	PCNX	7	3	19
16	SCUBE3	0	0	7
16	CKAP5	47	35	64
16	POLQ	6	2	19
16	TLN1	19	12	31
16	SSH1	31	20	50
16	ZFC3H1	19	10	36
16	FRY	34	21	56
16	VCAN	35	25	50
16	VPS13A	17	9	32
16	HEATR5B	13	6	28
16	KIAA2018	2	1	11
16	NKTR	15	8	29
16	ALMS1	0	0	6
16	LYST	8	3	21
16	SPTBN1	2	1	9
16	STARD9	0	0	8
16	H6PD	41	27	62
16	FAM208B	29	19	46
16	FOSB	17	10	30
16	CHD8	12	6	25
16	DOPEY1	5	2	18
16	ALPK2	4	2	15
16	CENPF	13	6	26
16	MED14	7	3	19
16	NRIP1	8	3	20
16	EGFR	0	0	8
16	PRKCA	22	13	37
16	PTPN14	12	6	24
16	FZD4	0	0	7
16	ARL10	0	0	7
16	RAB3B	14	7	27
16	DOCK7	0	0	7
16	SLC5A3	0	0	9
16	ITGA2	5	2	15
16	NOTCH2	13	6	27
16	USP24	0	0	8
16	CBX5	10	5	20
16	GTF3C4	2	1	14
16	PDS5A	2	1	12
16	USP9X	0	0	6
16	FYCO1	42	30	61
16	AGPS	0	0	9
16	HELZ2	0	0	7
16	DIP2B	5	2	15
16	TNC	189	160	223
16	COL5A1	98	80	121
16	ZC3H13	21	12	38
16	SON	0	0	5
16	THSD4	0	0	7
16	CEP250	16	8	31
16	ASCC3	0	0	6
16	SLC7A11	4	2	12
16	LUZP1	56	39	79
16	CBL	17	9	34
16	MALAT1	8	4	19
16	SRRM2	145	122	172
16	CREBBP	57	40	81
16	TNRC6A	0	0	7
16	PHIP	46	31	68
16	REV3L	2	1	12
16	PAPPA	0	0	5
16	AKAP11	15	7	32
16	KIAA1147	0	0	8
1	CENPF	0	0	7
1	ITGA2	20	11	36
1	FASN	21	12	38
1	AFAP1	0	0	8
1	FYCO1	40	28	58
1	CKAP5	12	6	22
1	CHD8	52	37	73
1	KIAA1147	0	0	8
1	FZD4	0	0	7
1	CEP250	0	0	8
1	DOCK7	0	0	7
1	LMTK2	16	8	31
1	ARL10	0	0	7
1	LYST	25	15	44
1	MKI67	28	17	46
1	EGFR	0	0	8
1	VPS13D	7	3	19
1	SLC38A1	2	1	8
1	KIAA1462	22	14	35
1	DOPEY1	0	0	8
1	SMARCA5	0	0	5
1	TLN1	0	0	5
1	ALMS1	0	0	6
1	FOSB	0	0	6
1	AGPS	0	0	9
1	SPTBN1	0	0	5
1	LUZP1	24	14	41
1	GTF3C1	21	13	36
1	BRCA2	16	8	32
1	RNF169	0	0	8
1	AFF4	0	0	7
1	GPR107	0	0	5
1	CREBBP	0	0	8
1	NOTCH2	0	0	7
1	SLC7A11	0	0	5
1	TNRC6A	0	0	7
1	FBN1	32	22	48
1	USP24	0	0	8
1	POLQ	0	0	9
1	THBS1	158	140	180
1	PRKCA	9	4	21
1	ROCK2	0	0	5
1	ALPK2	2	1	11
1	PRRC2B	11	5	22
1	ZKSCAN2	8	3	21
1	THSD4	0	0	7
1	PRKDC	0	0	7
1	FLNB	0	0	7
1	USP9X	0	0	6
1	ZC3H13	32	20	52
1	LRP1	2	1	10
1	USP34	2	1	12
1	ABCA2	0	0	6
1	C17orf51	0	0	7
1	SSH1	0	0	7
1	TMOD2	21	12	38
1	PLXNA1	0	0	8
1	HIVEP1	0	0	8
1	CBX5	0	0	5
1	ZFC3H1	8	3	21
1	AKAP11	3	1	14
1	NUMA1	46	32	66
1	DIP2B	2	1	11
1	UBR5	0	0	5
1	PRPF8	4	2	13
1	CACNA1A	0	0	8
1	NUP98	5	2	15
1	IGF2R	30	21	45
1	PTPN14	14	7	28
1	TEAD1	2	1	9
1	PAPPA	0	0	5
1	PHIP	2	1	12
1	HEATR5B	5	2	17
1	NF1	0	0	7
1	DIEXF	0	0	8
1	SVEP1	49	36	67
1	AMOTL1	12	6	25
1	GTF3C4	0	0	8
1	MED14	0	0	7
1	UBR2	0	0	8
1	COL5A1	84	68	105
1	MAN1A2	2	1	12
1	KPNA4	5	2	16
1	PCNX	7	3	19
1	SRRM2	10	5	20
1	FRY	6	2	19
1	HERC2	0	0	7
1	FAM208B	4	2	14
1	HELZ2	0	0	7
1	STARD9	0	0	8
1	FBN2	107	87	132
1	DSEL	0	0	7
1	KIDINS220	0	0	8
1	RAB3B	31	20	48
1	KIAA2018	0	0	7
1	SCUBE3	0	0	7
1	H6PD	8	3	21
1	SPTAN1	68	51	90
1	CBL	32	20	53
1	C14orf132	2	1	11
1	NRIP1	10	4	24
1	QSER1	0	0	9
1	IQGAP1	19	11	31
1	FLNC	2	1	9
1	ANKRD52	5	2	16
1	PDS5A	23	14	40
1	PIK3CA	0	0	8
1	VPS13A	63	46	86
1	MALAT1	31	21	47
1	DNAJC13	17	9	32
1	FLNA	0	0	4
1	TPR	10	4	23
1	SON	0	0	5
1	MYH10	0	0	5
1	HIVEP2	2	1	14
1	NR4A1	0	0	6
1	NKTR	17	9	32
1	SLC5A3	0	0	9
1	KIAA1199	55	41	75
1	COL7A1	20	11	36
1	SIPA1L3	0	0	8
1	ATP11A	0	0	8
1	TNC	2	1	10
1	PIEZO1	0	0	6
1	ASCC3	4	2	14
1	DIP2C	0	0	8
1	REV3L	23	14	40
1	DYNC1H1	230	195	269
1	VCAN	47	35	65
1	CASC5	0	0	7
32	DIP2B	15	8	29
32	CENPF	0	0	7
32	KIAA1462	53	40	71
32	PDS5A	2	1	12
32	CACNA1A	22	12	39
32	SPTBN1	125	104	152
32	IGF2R	18	11	30
32	TEAD1	8	4	19
32	FRY	15	7	32
32	HEATR5B	13	6	28
32	SRRM2	107	88	132
32	NRIP1	5	2	16
32	PIEZO1	72	56	95
32	TMOD2	2	1	12
32	PHIP	2	1	12
32	PTPN14	26	17	43
32	DOCK7	56	40	80
32	COL7A1	10	4	22
32	ITGA2	0	0	7
32	CBX5	0	0	5
32	MYH10	10	5	20
32	UBR5	10	5	19
32	HERC2	4	2	14
32	AFF4	44	30	64
32	USP9X	48	35	68
32	SCUBE3	40	27	61
32	KIAA2018	20	12	36
32	ZKSCAN2	2	1	12
32	UBR2	2	1	13
32	TLN1	216	189	247
32	H6PD	0	0	8
32	USP24	0	0	8
32	FYCO1	9	4	20
32	ATP11A	14	6	29
32	HELZ2	28	17	46
32	USP34	0	0	8
32	NR4A1	2	1	10
32	FLNC	117	97	143
32	CEP250	0	0	8
32	HIVEP2	8	3	23
32	CASC5	18	10	34
32	TNC	16	9	29
32	QSER1	0	0	9
32	LYST	0	0	8
32	ABCA2	2	1	10
32	CKAP5	2	1	8
32	ZFC3H1	11	5	25
32	RNF169	2	1	13
32	PRKDC	25	15	42
32	TPR	21	12	37
32	ROCK2	17	10	29
32	EGFR	2	1	13
32	STARD9	35	22	56
32	SIPA1L3	14	7	30
32	RAB3B	4	2	14
32	REV3L	0	0	7
32	AMOTL1	43	29	63
32	FASN	21	12	38
32	ALMS1	7	3	17
32	DIEXF	8	3	21
32	KIAA1147	16	8	32
32	SMARCA5	0	0	5
32	PLXNA1	21	12	38
32	GTF3C1	38	26	57
32	DNAJC13	0	0	7
32	LUZP1	5	2	16
32	C17orf51	2	1	11
32	POLQ	0	0	9
