feat	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
FYCO1	4.103896103896104	3.0779220779220777	4.103896103896104	2.051948051948052	4.103896103896104	14.363636363636363	2.051948051948052	5.12987012987013	5.12987012987013	2.051948051948052	9.233766233766234	3.0779220779220777	11.285714285714286	4.103896103896104	3.0779220779220777	20.51948051948052	1.025974025974026	7.181818181818182	9.233766233766234	2.051948051948052	4.103896103896104	2.051948051948052	11.285714285714286	3.0779220779220777	11.285714285714286	8.207792207792208	8.207792207792208	9.233766233766234	14.363636363636363	5.12987012987013	5.12987012987013	4.103896103896104	9.233766233766234	2.051948051948052	0.0	4.103896103896104	5.12987012987013	4.103896103896104	2.051948051948052	1.025974025974026	3.0779220779220777
FZD4	0.0	2.051948051948052	1.025974025974026	0.0	0.0	5.12987012987013	0.0	0.0	0.0	2.051948051948052	4.103896103896104	4.103896103896104	2.051948051948052	1.025974025974026	0.0	0.0	1.025974025974026	2.051948051948052	6.1558441558441555	0.0	6.1558441558441555	4.103896103896104	4.103896103896104	1.025974025974026	3.0779220779220777	0.0	3.0779220779220777	1.025974025974026	0.0	6.1558441558441555	0.0	9.233766233766234	2.051948051948052	0.0	0.0	3.0779220779220777	0.0	1.025974025974026	2.051948051948052	3.0779220779220777	1.025974025974026
GPR107	19.493506493506494	7.181818181818182	17.441558441558442	11.285714285714286	8.207792207792208	16.415584415584416	7.181818181818182	10.25974025974026	8.207792207792208	9.233766233766234	25.649350649350648	12.311688311688311	22.571428571428573	21.545454545454547	17.441558441558442	10.25974025974026	5.12987012987013	2.051948051948052	8.207792207792208	9.233766233766234	8.207792207792208	12.311688311688311	16.415584415584416	16.415584415584416	19.493506493506494	15.38961038961039	10.25974025974026	10.25974025974026	21.545454545454547	11.285714285714286	17.441558441558442	10.25974025974026	17.441558441558442	10.25974025974026	14.363636363636363	22.571428571428573	21.545454545454547	18.467532467532468	14.363636363636363	23.5974025974026	5.12987012987013
GTF3C1	19.493506493506494	3.0779220779220777	5.12987012987013	0.0	14.363636363636363	18.467532467532468	3.0779220779220777	1.025974025974026	11.285714285714286	19.493506493506494	14.363636363636363	4.103896103896104	14.363636363636363	5.12987012987013	9.233766233766234	15.38961038961039	5.12987012987013	8.207792207792208	8.207792207792208	7.181818181818182	3.0779220779220777	5.12987012987013	8.207792207792208	7.181818181818182	8.207792207792208	26.675324675324674	12.311688311688311	15.38961038961039	23.5974025974026	8.207792207792208	5.12987012987013	12.311688311688311	10.25974025974026	14.363636363636363	2.051948051948052	8.207792207792208	14.363636363636363	17.441558441558442	24.623376623376622	11.285714285714286	0.0
GTF3C4	4.103896103896104	0.0	2.051948051948052	2.051948051948052	0.0	2.051948051948052	1.025974025974026	4.103896103896104	2.051948051948052	1.025974025974026	2.051948051948052	15.38961038961039	0.0	5.12987012987013	0.0	0.0	0.0	0.0	3.0779220779220777	0.0	2.051948051948052	0.0	1.025974025974026	4.103896103896104	0.0	2.051948051948052	0.0	1.025974025974026	1.025974025974026	2.051948051948052	3.0779220779220777	0.0	5.12987012987013	0.0	0.0	1.025974025974026	0.0	0.0	0.0	5.12987012987013	2.051948051948052
H6PD	14.363636363636363	3.0779220779220777	2.051948051948052	1.025974025974026	2.051948051948052	11.285714285714286	10.25974025974026	4.103896103896104	11.285714285714286	14.363636363636363	23.5974025974026	5.12987012987013	15.38961038961039	10.25974025974026	2.051948051948052	16.415584415584416	4.103896103896104	5.12987012987013	11.285714285714286	2.051948051948052	7.181818181818182	0.0	14.363636363636363	5.12987012987013	12.311688311688311	7.181818181818182	8.207792207792208	8.207792207792208	15.38961038961039	12.311688311688311	10.25974025974026	4.103896103896104	9.233766233766234	8.207792207792208	0.0	7.181818181818182	9.233766233766234	11.285714285714286	5.12987012987013	7.181818181818182	2.051948051948052
HEATR5B	1.025974025974026	0.0	0.0	0.0	2.051948051948052	2.051948051948052	0.0	0.0	0.0	0.0	5.12987012987013	0.0	0.0	1.025974025974026	1.025974025974026	0.0	0.0	1.025974025974026	5.12987012987013	2.051948051948052	2.051948051948052	6.1558441558441555	2.051948051948052	1.025974025974026	2.051948051948052	0.0	1.025974025974026	0.0	2.051948051948052	4.103896103896104	2.051948051948052	1.025974025974026	0.0	0.0	0.0	2.051948051948052	4.103896103896104	4.103896103896104	2.051948051948052	5.12987012987013	2.051948051948052
HELZ2	0.0	0.0	0.0	1.025974025974026	0.0	0.0	0.0	1.025974025974026	0.0	1.025974025974026	3.0779220779220777	1.025974025974026	0.0	0.0	0.0	0.0	1.025974025974026	0.0	2.051948051948052	2.051948051948052	1.025974025974026	1.025974025974026	2.051948051948052	0.0	2.051948051948052	1.025974025974026	1.025974025974026	0.0	0.0	3.0779220779220777	0.0	0.0	3.0779220779220777	0.0	0.0	0.0	1.025974025974026	0.0	0.0	1.025974025974026	0.0
HERC2	3.0779220779220777	5.12987012987013	11.285714285714286	0.0	4.103896103896104	1.025974025974026	0.0	7.181818181818182	2.051948051948052	0.0	12.311688311688311	1.025974025974026	2.051948051948052	2.051948051948052	2.051948051948052	3.0779220779220777	3.0779220779220777	7.181818181818182	2.051948051948052	3.0779220779220777	3.0779220779220777	0.0	2.051948051948052	8.207792207792208	4.103896103896104	4.103896103896104	8.207792207792208	3.0779220779220777	2.051948051948052	1.025974025974026	2.051948051948052	4.103896103896104	1.025974025974026	1.025974025974026	0.0	1.025974025974026	1.025974025974026	2.051948051948052	9.233766233766234	2.051948051948052	2.051948051948052
HIVEP1	2.051948051948052	7.181818181818182	0.0	3.0779220779220777	3.0779220779220777	4.103896103896104	3.0779220779220777	5.12987012987013	4.103896103896104	0.0	3.0779220779220777	16.415584415584416	8.207792207792208	10.25974025974026	2.051948051948052	0.0	3.0779220779220777	2.051948051948052	5.12987012987013	9.233766233766234	1.025974025974026	1.025974025974026	5.12987012987013	3.0779220779220777	3.0779220779220777	0.0	5.12987012987013	1.025974025974026	3.0779220779220777	1.025974025974026	4.103896103896104	2.051948051948052	15.38961038961039	4.103896103896104	0.0	5.12987012987013	1.025974025974026	3.0779220779220777	1.025974025974026	11.285714285714286	4.103896103896104
HIVEP2	1.025974025974026	1.025974025974026	0.0	2.051948051948052	0.0	1.025974025974026	0.0	0.0	0.0	3.0779220779220777	0.0	1.025974025974026	0.0	1.025974025974026	0.0	4.103896103896104	0.0	5.12987012987013	5.12987012987013	2.051948051948052	2.051948051948052	1.025974025974026	1.025974025974026	0.0	1.025974025974026	3.0779220779220777	4.103896103896104	0.0	1.025974025974026	0.0	9.233766233766234	2.051948051948052	3.0779220779220777	4.103896103896104	0.0	0.0	3.0779220779220777	1.025974025974026	1.025974025974026	0.0	0.0
IGF2R	33.857142857142854	12.311688311688311	16.415584415584416	9.233766233766234	4.103896103896104	36.935064935064936	12.311688311688311	8.207792207792208	38.98701298701299	30.77922077922078	13.337662337662337	7.181818181818182	27.7012987012987	6.1558441558441555	7.181818181818182	52.324675324675326	18.467532467532468	37.96103896103896	30.77922077922078	32.83116883116883	4.103896103896104	3.0779220779220777	15.38961038961039	13.337662337662337	67.71428571428571	21.545454545454547	2.051948051948052	53.35064935064935	26.675324675324674	8.207792207792208	31.805194805194805	21.545454545454547	16.415584415584416	24.623376623376622	0.0	9.233766233766234	55.4025974025974	38.98701298701299	2.051948051948052	1.025974025974026	8.207792207792208
IQGAP1	48.22077922077922	5.12987012987013	20.51948051948052	16.415584415584416	14.363636363636363	23.5974025974026	36.935064935064936	59.506493506493506	15.38961038961039	34.883116883116884	49.246753246753244	136.45454545454547	41.03896103896104	70.79220779220779	11.285714285714286	20.51948051948052	3.0779220779220777	28.727272727272727	14.363636363636363	10.25974025974026	26.675324675324674	13.337662337662337	16.415584415584416	17.441558441558442	16.415584415584416	41.03896103896104	33.857142857142854	22.571428571428573	38.98701298701299	59.506493506493506	10.25974025974026	25.649350649350648	112.85714285714286	27.7012987012987	7.181818181818182	26.675324675324674	32.83116883116883	27.7012987012987	51.298701298701296	45.142857142857146	23.5974025974026
ITGA2	12.311688311688311	1.025974025974026	0.0	1.025974025974026	1.025974025974026	1.025974025974026	10.25974025974026	9.233766233766234	3.0779220779220777	5.12987012987013	3.0779220779220777	1.025974025974026	5.12987012987013	18.467532467532468	0.0	8.207792207792208	0.0	0.0	5.12987012987013	0.0	5.12987012987013	4.103896103896104	0.0	0.0	2.051948051948052	2.051948051948052	5.12987012987013	4.103896103896104	7.181818181818182	8.207792207792208	5.12987012987013	4.103896103896104	9.233766233766234	1.025974025974026	3.0779220779220777	1.025974025974026	18.467532467532468	8.207792207792208	7.181818181818182	5.12987012987013	2.051948051948052
KIAA1147	4.103896103896104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.025974025974026	1.025974025974026	3.0779220779220777	0.0	0.0	1.025974025974026	0.0	0.0	0.0	1.025974025974026	1.025974025974026	0.0	2.051948051948052	1.025974025974026	0.0	0.0	0.0	1.025974025974026	1.025974025974026	0.0	0.0	0.0	1.025974025974026	0.0	2.051948051948052	0.0	0.0	1.025974025974026	1.025974025974026	0.0	1.025974025974026	1.025974025974026	0.0
KIAA1199	97.46753246753246	54.37662337662338	33.857142857142854	20.51948051948052	3.0779220779220777	254.44155844155844	44.116883116883116	41.03896103896104	124.14285714285714	219.55844155844156	24.623376623376622	280.09090909090907	98.49350649350649	36.935064935064936	51.298701298701296	34.883116883116884	9.233766233766234	48.22077922077922	12.311688311688311	92.33766233766234	106.7012987012987	22.571428571428573	116.96103896103897	88.23376623376623	45.142857142857146	44.116883116883116	7.181818181818182	564.2857142857143	116.96103896103897	68.74025974025975	145.6883116883117	32.83116883116883	94.3896103896104	49.246753246753244	7.181818181818182	56.42857142857143	231.87012987012986	159.02597402597402	148.76623376623377	36.935064935064936	33.857142857142854
KIAA1462	10.25974025974026	7.181818181818182	34.883116883116884	21.545454545454547	8.207792207792208	9.233766233766234	14.363636363636363	21.545454545454547	9.233766233766234	15.38961038961039	21.545454545454547	14.363636363636363	25.649350649350648	48.22077922077922	22.571428571428573	58.48051948051948	8.207792207792208	16.415584415584416	26.675324675324674	14.363636363636363	31.805194805194805	5.12987012987013	19.493506493506494	10.25974025974026	33.857142857142854	41.03896103896104	34.883116883116884	19.493506493506494	51.298701298701296	11.285714285714286	45.142857142857146	10.25974025974026	27.7012987012987	20.51948051948052	22.571428571428573	29.753246753246753	54.37662337662338	14.363636363636363	33.857142857142854	26.675324675324674	21.545454545454547
KIAA2018	2.051948051948052	3.0779220779220777	2.051948051948052	2.051948051948052	1.025974025974026	0.0	2.051948051948052	8.207792207792208	1.025974025974026	1.025974025974026	0.0	1.025974025974026	0.0	4.103896103896104	0.0	0.0	0.0	4.103896103896104	3.0779220779220777	1.025974025974026	5.12987012987013	3.0779220779220777	0.0	3.0779220779220777	0.0	1.025974025974026	1.025974025974026	0.0	0.0	2.051948051948052	0.0	1.025974025974026	3.0779220779220777	2.051948051948052	2.051948051948052	2.051948051948052	0.0	0.0	4.103896103896104	18.467532467532468	5.12987012987013
KIDINS220	8.207792207792208	4.103896103896104	2.051948051948052	3.0779220779220777	0.0	4.103896103896104	4.103896103896104	3.0779220779220777	2.051948051948052	5.12987012987013	3.0779220779220777	4.103896103896104	5.12987012987013	3.0779220779220777	1.025974025974026	1.025974025974026	2.051948051948052	11.285714285714286	0.0	2.051948051948052	1.025974025974026	3.0779220779220777	4.103896103896104	2.051948051948052	5.12987012987013	1.025974025974026	4.103896103896104	1.025974025974026	1.025974025974026	0.0	1.025974025974026	7.181818181818182	8.207792207792208	4.103896103896104	1.025974025974026	2.051948051948052	1.025974025974026	5.12987012987013	1.025974025974026	4.103896103896104	0.0
KPNA4	0.0	2.051948051948052	1.025974025974026	0.0	0.0	1.025974025974026	0.0	1.025974025974026	0.0	1.025974025974026	1.025974025974026	2.051948051948052	0.0	2.051948051948052	1.025974025974026	1.025974025974026	0.0	2.051948051948052	1.025974025974026	2.051948051948052	3.0779220779220777	4.103896103896104	0.0	3.0779220779220777	4.103896103896104	0.0	3.0779220779220777	3.0779220779220777	0.0	3.0779220779220777	0.0	1.025974025974026	1.025974025974026	0.0	0.0	2.051948051948052	3.0779220779220777	5.12987012987013	0.0	5.12987012987013	2.051948051948052
LMTK2	0.0	0.0	1.025974025974026	0.0	0.0	0.0	0.0	2.051948051948052	1.025974025974026	2.051948051948052	2.051948051948052	2.051948051948052	0.0	0.0	0.0	0.0	0.0	1.025974025974026	1.025974025974026	0.0	0.0	0.0	3.0779220779220777	0.0	1.025974025974026	0.0	4.103896103896104	0.0	2.051948051948052	0.0	0.0	2.051948051948052	3.0779220779220777	1.025974025974026	0.0	0.0	1.025974025974026	2.051948051948052	1.025974025974026	0.0	0.0
LRP1	48.22077922077922	13.337662337662337	37.96103896103896	5.12987012987013	21.545454545454547	32.83116883116883	18.467532467532468	17.441558441558442	47.1948051948052	110.8051948051948	40.01298701298701	53.35064935064935	40.01298701298701	26.675324675324674	24.623376623376622	79.0	28.727272727272727	30.77922077922078	44.116883116883116	60.532467532467535	34.883116883116884	14.363636363636363	56.42857142857143	20.51948051948052	92.33766233766234	50.27272727272727	13.337662337662337	120.03896103896103	22.571428571428573	29.753246753246753	52.324675324675326	24.623376623376622	49.246753246753244	49.246753246753244	4.103896103896104	16.415584415584416	102.59740259740259	87.20779220779221	14.363636363636363	22.571428571428573	15.38961038961039
LUZP1	0.0	0.0	2.051948051948052	0.0	0.0	6.1558441558441555	2.051948051948052	3.0779220779220777	3.0779220779220777	3.0779220779220777	3.0779220779220777	2.051948051948052	0.0	3.0779220779220777	1.025974025974026	1.025974025974026	0.0	1.025974025974026	6.1558441558441555	6.1558441558441555	1.025974025974026	0.0	0.0	0.0	1.025974025974026	2.051948051948052	1.025974025974026	2.051948051948052	1.025974025974026	0.0	4.103896103896104	3.0779220779220777	4.103896103896104	2.051948051948052	0.0	1.025974025974026	4.103896103896104	3.0779220779220777	1.025974025974026	8.207792207792208	1.025974025974026
LYST	4.103896103896104	0.0	1.025974025974026	0.0	0.0	1.025974025974026	2.051948051948052	8.207792207792208	1.025974025974026	1.025974025974026	3.0779220779220777	19.493506493506494	1.025974025974026	9.233766233766234	0.0	0.0	0.0	1.025974025974026	2.051948051948052	0.0	5.12987012987013	1.025974025974026	0.0	1.025974025974026	1.025974025974026	0.0	1.025974025974026	1.025974025974026	1.025974025974026	2.051948051948052	2.051948051948052	2.051948051948052	8.207792207792208	0.0	0.0	0.0	2.051948051948052	1.025974025974026	2.051948051948052	5.12987012987013	1.025974025974026
MALAT1	27.7012987012987	29.753246753246753	14.363636363636363	4.103896103896104	10.25974025974026	11.285714285714286	26.675324675324674	22.571428571428573	7.181818181818182	8.207792207792208	1.025974025974026	13.337662337662337	19.493506493506494	20.51948051948052	4.103896103896104	9.233766233766234	7.181818181818182	13.337662337662337	10.25974025974026	3.0779220779220777	15.38961038961039	26.675324675324674	24.623376623376622	26.675324675324674	15.38961038961039	8.207792207792208	9.233766233766234	14.363636363636363	7.181818181818182	7.181818181818182	8.207792207792208	15.38961038961039	9.233766233766234	5.12987012987013	0.0	3.0779220779220777	43.09090909090909	8.207792207792208	11.285714285714286	11.285714285714286	4.103896103896104
MAN1A2	10.25974025974026	7.181818181818182	3.0779220779220777	0.0	2.051948051948052	1.025974025974026	2.051948051948052	3.0779220779220777	5.12987012987013	4.103896103896104	2.051948051948052	4.103896103896104	5.12987012987013	4.103896103896104	0.0	5.12987012987013	0.0	4.103896103896104	3.0779220779220777	2.051948051948052	2.051948051948052	2.051948051948052	1.025974025974026	11.285714285714286	4.103896103896104	1.025974025974026	3.0779220779220777	0.0	4.103896103896104	5.12987012987013	1.025974025974026	3.0779220779220777	4.103896103896104	3.0779220779220777	7.181818181818182	2.051948051948052	3.0779220779220777	1.025974025974026	1.025974025974026	2.051948051948052	3.0779220779220777
MED14	4.103896103896104	2.051948051948052	1.025974025974026	1.025974025974026	2.051948051948052	1.025974025974026	3.0779220779220777	3.0779220779220777	0.0	0.0	2.051948051948052	5.12987012987013	1.025974025974026	1.025974025974026	2.051948051948052	2.051948051948052	0.0	3.0779220779220777	1.025974025974026	0.0	2.051948051948052	1.025974025974026	0.0	8.207792207792208	3.0779220779220777	1.025974025974026	7.181818181818182	2.051948051948052	2.051948051948052	1.025974025974026	1.025974025974026	1.025974025974026	5.12987012987013	1.025974025974026	0.0	1.025974025974026	0.0	0.0	0.0	4.103896103896104	2.051948051948052
MKI67	16.415584415584416	2.051948051948052	42.064935064935064	2.051948051948052	4.103896103896104	10.25974025974026	16.415584415584416	9.233766233766234	0.0	3.0779220779220777	1.025974025974026	17.441558441558442	5.12987012987013	13.337662337662337	1.025974025974026	3.0779220779220777	3.0779220779220777	48.22077922077922	2.051948051948052	1.025974025974026	3.0779220779220777	5.12987012987013	3.0779220779220777	11.285714285714286	2.051948051948052	1.025974025974026	20.51948051948052	0.0	3.0779220779220777	2.051948051948052	1.025974025974026	29.753246753246753	11.285714285714286	0.0	5.12987012987013	1.025974025974026	5.12987012987013	2.051948051948052	0.0	5.12987012987013	4.103896103896104
MYH10	32.83116883116883	7.181818181818182	51.298701298701296	2.051948051948052	19.493506493506494	27.7012987012987	33.857142857142854	25.649350649350648	21.545454545454547	33.857142857142854	35.90909090909091	26.675324675324674	44.116883116883116	29.753246753246753	40.01298701298701	19.493506493506494	4.103896103896104	43.09090909090909	18.467532467532468	12.311688311688311	44.116883116883116	12.311688311688311	31.805194805194805	19.493506493506494	35.90909090909091	40.01298701298701	55.4025974025974	33.857142857142854	63.61038961038961	63.61038961038961	40.01298701298701	54.37662337662338	35.90909090909091	24.623376623376622	10.25974025974026	51.298701298701296	33.857142857142854	36.935064935064936	77.97402597402598	31.805194805194805	24.623376623376622
NF1	2.051948051948052	3.0779220779220777	2.051948051948052	0.0	3.0779220779220777	1.025974025974026	2.051948051948052	7.181818181818182	0.0	0.0	4.103896103896104	4.103896103896104	4.103896103896104	13.337662337662337	1.025974025974026	3.0779220779220777	1.025974025974026	1.025974025974026	1.025974025974026	5.12987012987013	0.0	2.051948051948052	0.0	5.12987012987013	1.025974025974026	2.051948051948052	7.181818181818182	3.0779220779220777	0.0	3.0779220779220777	1.025974025974026	2.051948051948052	5.12987012987013	2.051948051948052	0.0	5.12987012987013	3.0779220779220777	2.051948051948052	10.25974025974026	3.0779220779220777	0.0
NKTR	4.103896103896104	2.051948051948052	2.051948051948052	1.025974025974026	1.025974025974026	0.0	2.051948051948052	8.207792207792208	1.025974025974026	2.051948051948052	0.0	3.0779220779220777	5.12987012987013	3.0779220779220777	1.025974025974026	0.0	0.0	1.025974025974026	3.0779220779220777	4.103896103896104	1.025974025974026	1.025974025974026	2.051948051948052	4.103896103896104	4.103896103896104	2.051948051948052	4.103896103896104	0.0	3.0779220779220777	2.051948051948052	3.0779220779220777	5.12987012987013	7.181818181818182	0.0	0.0	0.0	4.103896103896104	4.103896103896104	1.025974025974026	3.0779220779220777	5.12987012987013
NOTCH2	5.12987012987013	9.233766233766234	0.0	1.025974025974026	1.025974025974026	4.103896103896104	3.0779220779220777	12.311688311688311	3.0779220779220777	9.233766233766234	8.207792207792208	9.233766233766234	11.285714285714286	22.571428571428573	4.103896103896104	2.051948051948052	0.0	15.38961038961039	17.441558441558442	7.181818181818182	10.25974025974026	4.103896103896104	8.207792207792208	11.285714285714286	8.207792207792208	3.0779220779220777	11.285714285714286	5.12987012987013	0.0	4.103896103896104	1.025974025974026	2.051948051948052	17.441558441558442	4.103896103896104	10.25974025974026	3.0779220779220777	5.12987012987013	10.25974025974026	11.285714285714286	18.467532467532468	18.467532467532468
NR4A1	13.337662337662337	14.363636363636363	10.25974025974026	10.25974025974026	7.181818181818182	29.753246753246753	16.415584415584416	21.545454545454547	3.0779220779220777	4.103896103896104	9.233766233766234	8.207792207792208	8.207792207792208	21.545454545454547	8.207792207792208	4.103896103896104	3.0779220779220777	14.363636363636363	3.0779220779220777	7.181818181818182	14.363636363636363	7.181818181818182	8.207792207792208	18.467532467532468	10.25974025974026	9.233766233766234	20.51948051948052	8.207792207792208	18.467532467532468	12.311688311688311	3.0779220779220777	14.363636363636363	15.38961038961039	8.207792207792208	7.181818181818182	10.25974025974026	8.207792207792208	4.103896103896104	18.467532467532468	15.38961038961039	9.233766233766234
NRIP1	9.233766233766234	14.363636363636363	8.207792207792208	2.051948051948052	2.051948051948052	7.181818181818182	2.051948051948052	16.415584415584416	1.025974025974026	8.207792207792208	1.025974025974026	8.207792207792208	3.0779220779220777	32.83116883116883	1.025974025974026	0.0	1.025974025974026	7.181818181818182	3.0779220779220777	0.0	14.363636363636363	28.727272727272727	2.051948051948052	24.623376623376622	3.0779220779220777	7.181818181818182	17.441558441558442	7.181818181818182	7.181818181818182	7.181818181818182	3.0779220779220777	5.12987012987013	19.493506493506494	3.0779220779220777	4.103896103896104	11.285714285714286	4.103896103896104	8.207792207792208	10.25974025974026	25.649350649350648	24.623376623376622
NUMA1	7.181818181818182	1.025974025974026	8.207792207792208	1.025974025974026	5.12987012987013	5.12987012987013	5.12987012987013	1.025974025974026	4.103896103896104	24.623376623376622	17.441558441558442	15.38961038961039	8.207792207792208	7.181818181818182	0.0	3.0779220779220777	4.103896103896104	8.207792207792208	7.181818181818182	7.181818181818182	1.025974025974026	3.0779220779220777	4.103896103896104	3.0779220779220777	9.233766233766234	8.207792207792208	5.12987012987013	4.103896103896104	15.38961038961039	2.051948051948052	14.363636363636363	3.0779220779220777	17.441558441558442	10.25974025974026	1.025974025974026	2.051948051948052	9.233766233766234	4.103896103896104	1.025974025974026	5.12987012987013	4.103896103896104
NUP98	4.103896103896104	2.051948051948052	2.051948051948052	1.025974025974026	2.051948051948052	0.0	3.0779220779220777	1.025974025974026	1.025974025974026	4.103896103896104	3.0779220779220777	1.025974025974026	0.0	4.103896103896104	1.025974025974026	1.025974025974026	1.025974025974026	8.207792207792208	3.0779220779220777	3.0779220779220777	1.025974025974026	3.0779220779220777	1.025974025974026	4.103896103896104	3.0779220779220777	4.103896103896104	3.0779220779220777	1.025974025974026	8.207792207792208	9.233766233766234	1.025974025974026	4.103896103896104	5.12987012987013	7.181818181818182	0.0	3.0779220779220777	8.207792207792208	3.0779220779220777	4.103896103896104	4.103896103896104	1.025974025974026
PAPPA	57.45454545454545	11.285714285714286	14.363636363636363	3.0779220779220777	3.0779220779220777	11.285714285714286	16.415584415584416	17.441558441558442	31.805194805194805	11.285714285714286	9.233766233766234	8.207792207792208	29.753246753246753	11.285714285714286	15.38961038961039	17.441558441558442	4.103896103896104	11.285714285714286	21.545454545454547	25.649350649350648	8.207792207792208	2.051948051948052	20.51948051948052	23.5974025974026	18.467532467532468	7.181818181818182	10.25974025974026	9.233766233766234	18.467532467532468	10.25974025974026	5.12987012987013	16.415584415584416	24.623376623376622	12.311688311688311	4.103896103896104	8.207792207792208	38.98701298701299	32.83116883116883	15.38961038961039	17.441558441558442	8.207792207792208
PCNX	8.207792207792208	10.25974025974026	5.12987012987013	0.0	1.025974025974026	8.207792207792208	1.025974025974026	1.025974025974026	4.103896103896104	5.12987012987013	3.0779220779220777	1.025974025974026	8.207792207792208	4.103896103896104	3.0779220779220777	8.207792207792208	1.025974025974026	1.025974025974026	2.051948051948052	3.0779220779220777	4.103896103896104	3.0779220779220777	9.233766233766234	8.207792207792208	12.311688311688311	8.207792207792208	3.0779220779220777	2.051948051948052	1.025974025974026	9.233766233766234	6.1558441558441555	10.25974025974026	5.12987012987013	2.051948051948052	0.0	6.1558441558441555	5.12987012987013	12.311688311688311	5.12987012987013	6.1558441558441555	3.0779220779220777
PDS5A	2.051948051948052	4.103896103896104	0.0	1.025974025974026	4.103896103896104	4.103896103896104	3.0779220779220777	0.0	1.025974025974026	0.0	8.207792207792208	2.051948051948052	8.207792207792208	5.12987012987013	0.0	1.025974025974026	3.0779220779220777	3.0779220779220777	2.051948051948052	5.12987012987013	2.051948051948052	1.025974025974026	3.0779220779220777	3.0779220779220777	2.051948051948052	3.0779220779220777	2.051948051948052	0.0	8.207792207792208	2.051948051948052	0.0	8.207792207792208	5.12987012987013	5.12987012987013	1.025974025974026	1.025974025974026	1.025974025974026	2.051948051948052	3.0779220779220777	0.0	5.12987012987013
PHIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.025974025974026	1.025974025974026	4.103896103896104	1.025974025974026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.025974025974026	0.0	0.0	0.0	1.025974025974026	0.0	0.0	1.025974025974026	1.025974025974026	0.0	2.051948051948052	1.025974025974026	0.0	0.0	2.051948051948052	0.0	1.025974025974026	0.0	0.0	0.0	2.051948051948052	1.025974025974026	0.0
PIEZO1	15.38961038961039	45.142857142857146	16.415584415584416	7.181818181818182	20.51948051948052	48.22077922077922	11.285714285714286	16.415584415584416	22.571428571428573	19.493506493506494	13.337662337662337	17.441558441558442	21.545454545454547	17.441558441558442	5.12987012987013	15.38961038961039	20.51948051948052	33.857142857142854	31.805194805194805	13.337662337662337	15.38961038961039	25.649350649350648	20.51948051948052	59.506493506493506	33.857142857142854	27.7012987012987	17.441558441558442	41.03896103896104	16.415584415584416	15.38961038961039	7.181818181818182	17.441558441558442	17.441558441558442	3.0779220779220777	4.103896103896104	19.493506493506494	26.675324675324674	15.38961038961039	21.545454545454547	7.181818181818182	11.285714285714286
PIK3CA	9.233766233766234	4.103896103896104	0.0	0.0	0.0	2.051948051948052	2.051948051948052	4.103896103896104	1.025974025974026	0.0	2.051948051948052	2.051948051948052	1.025974025974026	3.0779220779220777	0.0	0.0	1.025974025974026	1.025974025974026	1.025974025974026	1.025974025974026	5.12987012987013	2.051948051948052	0.0	1.025974025974026	2.051948051948052	2.051948051948052	1.025974025974026	1.025974025974026	0.0	0.0	3.0779220779220777	0.0	7.181818181818182	2.051948051948052	0.0	0.0	5.12987012987013	0.0	2.051948051948052	8.207792207792208	1.025974025974026
PLXNA1	7.181818181818182	3.0779220779220777	7.181818181818182	0.0	0.0	3.0779220779220777	7.181818181818182	10.25974025974026	8.207792207792208	10.25974025974026	3.0779220779220777	7.181818181818182	3.0779220779220777	8.207792207792208	1.025974025974026	5.12987012987013	2.051948051948052	5.12987012987013	4.103896103896104	0.0	9.233766233766234	7.181818181818182	8.207792207792208	8.207792207792208	10.25974025974026	8.207792207792208	8.207792207792208	10.25974025974026	7.181818181818182	9.233766233766234	3.0779220779220777	9.233766233766234	11.285714285714286	1.025974025974026	0.0	7.181818181818182	9.233766233766234	11.285714285714286	2.051948051948052	21.545454545454547	0.0
POLQ	2.051948051948052	0.0	1.025974025974026	0.0	0.0	0.0	0.0	0.0	0.0	1.025974025974026	2.051948051948052	0.0	0.0	0.0	0.0	0.0	0.0	1.025974025974026	0.0	0.0	1.025974025974026	0.0	0.0	0.0	0.0	1.025974025974026	2.051948051948052	0.0	0.0	1.025974025974026	0.0	1.025974025974026	1.025974025974026	0.0	0.0	1.025974025974026	0.0	0.0	1.025974025974026	0.0	0.0
PRKCA	5.12987012987013	3.0779220779220777	4.103896103896104	0.0	5.12987012987013	9.233766233766234	3.0779220779220777	2.051948051948052	10.25974025974026	14.363636363636363	14.363636363636363	21.545454545454547	23.5974025974026	4.103896103896104	10.25974025974026	8.207792207792208	2.051948051948052	8.207792207792208	2.051948051948052	11.285714285714286	15.38961038961039	5.12987012987013	8.207792207792208	0.0	9.233766233766234	20.51948051948052	2.051948051948052	13.337662337662337	7.181818181818182	13.337662337662337	7.181818181818182	11.285714285714286	21.545454545454547	4.103896103896104	1.025974025974026	2.051948051948052	4.103896103896104	5.12987012987013	7.181818181818182	9.233766233766234	3.0779220779220777
